Format Version,1.23,Take Name,Take 2023-05-09 06.27.02 PM_009,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-09 06.33.52.381 오후,Capture Start Frame,515868,Total Frames in Take,535,Total Exported Frames,535,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
478,3.983333,0.623873,0.779327,0.028859,0.050983,0.007221,0.622821,-0.572729,0.000931,-0.091592,0.620258,-0.584517,0.938054,0.040179,0.665777,-0.569222,0.762249,0.005702,0.589670,-0.570532,0.742241,0.074593,0.615580,-0.566645,0.676894,-0.020507,0.311080,-0.240042,-0.919341,0.039446,0.276335,-0.408819,0.001096,0.078058,0.266105,-0.418115,0.929895,-0.016549,0.246662,-0.463204,0.955759,0.014499,0.279161,-0.408109,0.859300,0.093464,0.292028,-0.377978,0.793115,0.046061,0.303007,-0.366715,0.905272,-0.017747,0.306436,-0.369492,0.978258,0.078432,0.241061,-0.458376,0.903168,-0.134052,0.673389,-0.528759,,,,,,,,,,0.078256,0.751713,-0.559740,-0.091365,0.620222,-0.584612,0.040106,0.665535,-0.568305,0.005684,0.589989,-0.571513,0.074486,0.615752,-0.567921,0.078140,0.266219,-0.417872,-0.016637,0.246675,-0.463357,0.014587,0.278999,-0.407577,0.093591,0.292155,-0.378785,0.045869,0.302882,-0.366413,-0.017800,0.306477,-0.369548,0.078417,0.240870,-0.458040
479,3.991667,0.623926,0.779194,0.029676,0.051899,0.007215,0.622808,-0.572661,0.000935,-0.091569,0.620268,-0.584692,0.944902,0.040174,0.665756,-0.569066,0.790023,0.005684,0.589657,-0.570472,0.707059,0.074570,0.615551,-0.566412,0.700891,-0.020606,0.311004,-0.240097,-0.919351,0.039450,0.276348,-0.408877,0.001091,0.078063,0.266126,-0.418181,0.927286,-0.016550,0.246673,-0.463254,0.969459,0.014503,0.279170,-0.408161,0.853278,0.093472,0.292046,-0.378044,0.734037,0.046069,0.303017,-0.366771,0.901532,-0.017740,0.306435,-0.369536,0.982487,0.078433,0.241086,-0.458446,0.889289,-0.134051,0.673370,-0.528719,,,,,,,,,,,,,-0.091360,0.620220,-0.584641,0.040101,0.665535,-0.568259,0.005687,0.589985,-0.571597,0.074447,0.615709,-0.567591,0.078134,0.266231,-0.417919,-0.016643,0.246658,-0.463331,0.014585,0.278998,-0.407606,0.093615,0.292241,-0.379080,0.045865,0.302888,-0.366459,-0.017802,0.306462,-0.369517,0.078424,0.240879,-0.458055
480,4.000000,0.623941,0.779179,0.029720,0.051904,0.007220,0.622815,-0.572665,0.000944,-0.091563,0.620279,-0.584703,0.944983,0.040180,0.665762,-0.569066,0.783903,0.005688,0.589664,-0.570479,0.686889,0.074575,0.615555,-0.566413,0.704068,-0.020409,0.311049,-0.240080,-0.919344,0.039445,0.276345,-0.408835,0.001098,0.078058,0.266114,-0.418128,0.932044,-0.016550,0.246660,-0.463212,0.960651,0.014498,0.279171,-0.408124,0.856024,0.093464,0.292045,-0.377997,0.794369,0.046061,0.303027,-0.366736,0.903971,-0.017747,0.306454,-0.369513,0.972303,0.078432,0.241061,-0.458384,0.910969,-0.134060,0.673376,-0.528664,,,,,,,,,,,,,-0.091354,0.620230,-0.584655,0.040100,0.665536,-0.568235,0.005709,0.590021,-0.571679,0.074446,0.615701,-0.567580,0.078142,0.266234,-0.417899,-0.016639,0.246667,-0.463341,0.014583,0.278994,-0.407583,0.093579,0.292170,-0.378802,0.045878,0.302902,-0.366422,-0.017796,0.306508,-0.369597,0.078418,0.240882,-0.458077
481,4.008333,0.623946,0.779204,0.029385,0.051668,0.007219,0.622811,-0.572672,0.000927,-0.091573,0.620272,-0.584631,0.944983,0.040182,0.665758,-0.569108,0.783903,0.005688,0.589661,-0.570477,0.686889,0.074579,0.615553,-0.566471,0.704068,-0.020520,0.311074,-0.240073,-0.919335,0.039444,0.276338,-0.408833,0.001094,0.078057,0.266111,-0.418129,0.932044,-0.016550,0.246662,-0.463217,0.960651,0.014497,0.279162,-0.408122,0.856024,0.093461,0.292035,-0.377992,0.794369,0.046058,0.303011,-0.366728,0.903971,-0.017751,0.306435,-0.369505,0.972303,0.078432,0.241068,-0.458391,0.910969,-0.134047,0.673380,-0.528801,,,,,,,,,,0.078249,0.751706,-0.559805,-0.091351,0.620233,-0.584673,0.040106,0.665533,-0.568310,0.005693,0.589993,-0.571556,0.074456,0.615699,-0.567604,0.078137,0.266223,-0.417876,-0.016637,0.246681,-0.463373,0.014585,0.278977,-0.407547,0.093585,0.292166,-0.378798,0.045867,0.302889,-0.366442,-0.017803,0.306482,-0.369568,0.078418,0.240892,-0.458101
482,4.016667,0.623864,0.779319,0.028494,0.051411,0.007224,0.622827,-0.572738,0.000943,-0.091586,0.620256,-0.584544,0.942598,0.040184,0.665784,-0.569271,0.791845,0.005703,0.589678,-0.570505,0.717643,0.074595,0.615588,-0.566631,0.712749,-0.020544,0.311072,-0.240065,-0.919337,0.039445,0.276338,-0.408830,0.001096,0.078058,0.266111,-0.418127,0.928165,-0.016549,0.246665,-0.463214,0.954975,0.014498,0.279162,-0.408118,0.847361,0.093463,0.292033,-0.377989,0.793362,0.046060,0.303009,-0.366724,0.908678,-0.017749,0.306433,-0.369499,0.976421,0.078432,0.241070,-0.458390,0.915095,-0.134033,0.673381,-0.528890,,,,,,,,,,,,,-0.091360,0.620219,-0.584617,0.040100,0.665533,-0.568251,0.005669,0.589991,-0.571471,0.074502,0.615781,-0.568024,0.078137,0.266220,-0.417875,-0.016641,0.246669,-0.463345,0.014585,0.278995,-0.407570,0.093589,0.292173,-0.378845,0.045870,0.302886,-0.366417,-0.017805,0.306471,-0.369542,0.078423,0.240886,-0.458070
483,4.025000,0.623911,0.779217,0.029514,0.051826,0.007216,0.622802,-0.572641,0.000933,-0.091571,0.620256,-0.584641,0.940008,0.040175,0.665752,-0.569065,0.736639,0.005687,0.589651,-0.570447,0.745828,0.074574,0.615549,-0.566413,0.647823,-0.020537,0.311057,-0.240063,-0.919343,0.039447,0.276339,-0.408832,0.001097,0.078060,0.266111,-0.418130,0.928729,-0.016549,0.246665,-0.463214,0.960147,0.014500,0.279163,-0.408120,0.855126,0.093467,0.292033,-0.377993,0.780774,0.046063,0.303010,-0.366727,0.904768,-0.017745,0.306435,-0.369501,0.979958,0.078433,0.241069,-0.458393,0.907908,-0.134033,0.673372,-0.528872,,,,,,,,,,,,,-0.091359,0.620205,-0.584570,0.040105,0.665533,-0.568282,0.005688,0.589977,-0.571586,0.074447,0.615710,-0.567595,0.078134,0.266235,-0.417898,-0.016639,0.246659,-0.463319,0.014589,0.278991,-0.407557,0.093591,0.292165,-0.378815,0.045874,0.302890,-0.366454,-0.017797,0.306480,-0.369557,0.078423,0.240886,-0.458087
484,4.033333,0.623945,0.779167,0.029110,0.052380,0.007219,0.622813,-0.572661,0.000934,-0.091564,0.620270,-0.584693,0.942745,0.040184,0.665762,-0.569129,0.796030,0.005683,0.589666,-0.570424,0.703801,0.074574,0.615555,-0.566399,0.700051,-0.020474,0.311108,-0.240020,-0.919338,0.039447,0.276342,-0.408828,0.001098,0.078059,0.266109,-0.418121,0.931615,-0.016546,0.246671,-0.463215,0.965433,0.014500,0.279169,-0.408120,0.851272,0.093464,0.292032,-0.377983,0.789540,0.046061,0.303015,-0.366724,0.911699,-0.017747,0.306447,-0.369506,0.977624,0.078435,0.241064,-0.458382,0.910812,-0.134048,0.673377,-0.528734,,,,,,,,,,,,,-0.091357,0.620226,-0.584666,0.040109,0.665526,-0.568280,0.005697,0.590000,-0.571564,0.074444,0.615721,-0.567604,0.078131,0.266223,-0.417874,-0.016638,0.246681,-0.463368,0.014592,0.279011,-0.407611,0.093587,0.292153,-0.378787,0.045874,0.302883,-0.366386,-0.017808,0.306480,-0.369526,0.078422,0.240889,-0.458083
485,4.041667,0.623938,0.779174,0.028963,0.052449,0.007216,0.622816,-0.572659,0.000938,-0.091569,0.620269,-0.584683,0.946646,0.040181,0.665766,-0.569143,0.778958,0.005680,0.589670,-0.570411,0.703083,0.074570,0.615560,-0.566399,0.694051,-0.020595,0.311067,-0.240039,-0.919344,0.039444,0.276338,-0.408831,0.001097,0.078056,0.266111,-0.418131,0.929614,-0.016553,0.246671,-0.463217,0.955437,0.014497,0.279162,-0.408119,0.865042,0.093464,0.292028,-0.377991,0.794394,0.046061,0.303004,-0.366723,0.898024,-0.017748,0.306430,-0.369496,0.982068,0.078429,0.241074,-0.458397,0.913351,-0.134056,0.673391,-0.528741,,,,,,,,,,0.078247,0.751704,-0.559775,-0.091362,0.620225,-0.584634,0.040109,0.665529,-0.568311,0.005687,0.590001,-0.571563,0.074446,0.615733,-0.567603,0.078132,0.266224,-0.417909,-0.016638,0.246687,-0.463370,0.014586,0.278982,-0.407555,0.093590,0.292153,-0.378779,0.045875,0.302891,-0.366449,-0.017805,0.306469,-0.369536,0.078414,0.240895,-0.458079
486,4.050000,0.623984,0.779134,0.028780,0.052592,0.007209,0.622819,-0.572636,0.000940,-0.091576,0.620281,-0.584658,0.945864,0.040181,0.665765,-0.569139,0.782897,0.005668,0.589673,-0.570373,0.700409,0.074563,0.615556,-0.566373,0.694494,-0.020535,0.311123,-0.240025,-0.919331,0.039446,0.276336,-0.408827,0.001095,0.078059,0.266106,-0.418120,0.935025,-0.016545,0.246668,-0.463218,0.955960,0.014499,0.279162,-0.408118,0.850454,0.093463,0.292025,-0.377980,0.798114,0.046059,0.303004,-0.366719,0.912606,-0.017749,0.306434,-0.369501,0.979923,0.078436,0.241066,-0.458384,0.908852,-0.134054,0.673381,-0.528742,,,,,,,,,,,,,-0.091361,0.620234,-0.584625,0.040105,0.665547,-0.568309,0.005666,0.589997,-0.571457,0.074443,0.615715,-0.567593,0.078136,0.266225,-0.417887,-0.016640,0.246667,-0.463327,0.014585,0.278986,-0.407569,0.093589,0.292148,-0.378778,0.045868,0.302871,-0.366386,-0.017807,0.306482,-0.369558,0.078424,0.240898,-0.458108
487,4.058333,0.623963,0.779168,0.029201,0.052110,0.007214,0.622815,-0.572678,0.000937,-0.091573,0.620278,-0.584680,0.944484,0.040180,0.665762,-0.569135,0.784541,0.005679,0.589667,-0.570456,0.717058,0.074570,0.615554,-0.566440,0.691088,-0.020519,0.311068,-0.240049,-0.919343,0.039444,0.276348,-0.408865,0.001096,0.078057,0.266119,-0.418161,0.931925,-0.016551,0.246675,-0.463248,0.963759,0.014497,0.279173,-0.408153,0.854296,0.093463,0.292041,-0.378024,0.795561,0.046060,0.303019,-0.366760,0.898387,-0.017748,0.306447,-0.369536,0.976355,0.078430,0.241076,-0.458423,0.919094,-0.134068,0.673364,-0.528638,,,,,,,,,,,,,-0.091358,0.620238,-0.584666,0.040098,0.665527,-0.568310,0.005695,0.590005,-0.571612,0.074441,0.615717,-0.567634,0.078133,0.266237,-0.417928,-0.016640,0.246681,-0.463384,0.014584,0.279001,-0.407591,0.093587,0.292180,-0.378892,0.045870,0.302898,-0.366433,-0.017801,0.306480,-0.369576,0.078420,0.240884,-0.458085
488,4.066667,0.623995,0.779107,0.028113,0.053208,0.007202,0.622818,-0.572593,0.000945,-0.091582,0.620274,-0.584624,0.941949,0.040180,0.665765,-0.569170,0.757617,0.005655,0.589677,-0.570271,0.723823,0.074553,0.615555,-0.566309,0.674562,-0.020465,0.311032,-0.240122,-0.919338,0.039442,0.276338,-0.408821,0.001094,0.078055,0.266112,-0.418117,0.930016,-0.016553,0.246651,-0.463197,0.961243,0.014494,0.279161,-0.408109,0.850498,0.093460,0.292042,-0.377985,0.798129,0.046056,0.303018,-0.366721,0.911628,-0.017752,0.306438,-0.369495,0.973545,0.078430,0.241062,-0.458375,0.918404,-0.134059,0.673384,-0.528763,,,,,,,,,,,,,-0.091359,0.620233,-0.584675,0.040092,0.665538,-0.568232,0.005655,0.590013,-0.571323,0.074439,0.615711,-0.567596,0.078131,0.266224,-0.417872,-0.016643,0.246658,-0.463323,0.014586,0.278981,-0.407547,0.093582,0.292169,-0.378773,0.045870,0.302897,-0.366445,-0.017806,0.306488,-0.369571,0.078417,0.240891,-0.458098
489,4.075000,0.623969,0.779140,0.028498,0.052841,0.007205,0.622818,-0.572625,0.000945,-0.091579,0.620273,-0.584649,0.945711,0.040178,0.665766,-0.569160,0.767384,0.005664,0.589675,-0.570337,0.712326,0.074559,0.615559,-0.566354,0.683979,-0.020611,0.311004,-0.240056,-0.919361,0.039450,0.276353,-0.408874,0.001095,0.078061,0.266128,-0.418179,0.912789,-0.016553,0.246684,-0.463251,0.969734,0.014503,0.279177,-0.408158,0.847329,0.093473,0.292046,-0.378041,0.737664,0.046071,0.303020,-0.366767,0.895336,-0.017738,0.306444,-0.369531,0.978574,0.078430,0.241091,-0.458444,0.898102,-0.134064,0.673387,-0.528668,,,,,,,,,,,,,-0.091367,0.620227,-0.584646,0.040100,0.665538,-0.568261,0.005663,0.590009,-0.571438,0.074440,0.615720,-0.567603,0.078138,0.266219,-0.417851,-0.016646,0.246671,-0.463329,0.014584,0.278997,-0.407580,0.093616,0.292231,-0.379064,0.045873,0.302887,-0.366423,-0.017801,0.306483,-0.369573,0.078422,0.240893,-0.458088
490,4.083333,0.623936,0.779176,0.029373,0.052210,0.007209,0.622823,-0.572659,0.000945,-0.091574,0.620281,-0.584698,0.945471,0.040171,0.665772,-0.569098,0.784360,0.005675,0.589675,-0.570442,0.702793,0.074563,0.615566,-0.566397,0.697800,-0.020539,0.311007,-0.240120,-0.919345,0.039451,0.276355,-0.408869,0.001093,0.078064,0.266131,-0.418170,0.928658,-0.016547,0.246672,-0.463245,0.966510,0.014504,0.279177,-0.408155,0.836420,0.093471,0.292057,-0.378036,0.738750,0.046068,0.303029,-0.366766,0.894763,-0.017741,0.306447,-0.369535,0.982086,0.078436,0.241087,-0.458432,0.900265,-0.134058,0.673386,-0.528724,,,,,,,,,,,,,-0.091363,0.620237,-0.584665,0.040092,0.665541,-0.568270,0.005682,0.590010,-0.571583,0.074442,0.615727,-0.567588,0.078139,0.266235,-0.417916,-0.016636,0.246674,-0.463345,0.014579,0.278979,-0.407536,0.093615,0.292256,-0.379052,0.045868,0.302888,-0.366424,-0.017807,0.306476,-0.369532,0.078424,0.240889,-0.458085
491,4.091667,0.623944,0.779187,0.028453,0.052461,0.007192,0.622830,-0.572650,0.000932,-0.091600,0.620278,-0.584610,0.952498,0.040162,0.665781,-0.569189,0.752923,0.005656,0.589685,-0.570374,0.708277,0.074550,0.615576,-0.566426,0.705015,-0.020548,0.311009,-0.240086,-0.919353,0.039446,0.276345,-0.408852,0.001094,0.078058,0.266119,-0.418153,0.924544,-0.016554,0.246667,-0.463228,0.964738,0.014499,0.279168,-0.408137,0.866252,0.093468,0.292043,-0.378018,0.782410,0.046066,0.303017,-0.366748,0.915169,-0.017743,0.306439,-0.369515,0.977204,0.078429,0.241076,-0.458415,0.898508,-0.134061,0.673383,-0.528685,,,,,,,,,,,,,-0.091416,0.620231,-0.584620,0.040086,0.665547,-0.568232,0.005677,0.590035,-0.571487,0.074439,0.615718,-0.567592,0.078139,0.266214,-0.417878,-0.016643,0.246670,-0.463336,0.014585,0.279018,-0.407631,0.093596,0.292189,-0.378866,0.045877,0.302906,-0.366488,-0.017799,0.306476,-0.369577,0.078416,0.240875,-0.458063
492,4.100000,0.623962,0.779141,0.028845,0.052718,0.007203,0.622827,-0.572614,0.000949,-0.091578,0.620284,-0.584663,0.945050,0.040172,0.665774,-0.569111,0.774393,0.005663,0.589681,-0.570349,0.709395,0.074555,0.615567,-0.566332,0.688239,-0.020520,0.311102,-0.240060,-0.919329,0.039444,0.276341,-0.408821,0.001092,0.078057,0.266113,-0.418115,0.933698,-0.016547,0.246668,-0.463208,0.964254,0.014497,0.279166,-0.408111,0.862250,0.093460,0.292036,-0.377976,0.797403,0.046056,0.303013,-0.366715,0.913824,-0.017752,0.306438,-0.369495,0.985128,0.078435,0.241071,-0.458377,0.913438,-0.134058,0.673393,-0.528780,,,,,,,,,,,,,-0.091363,0.620240,-0.584649,0.040090,0.665541,-0.568243,0.005658,0.590014,-0.571463,0.074442,0.615734,-0.567563,0.078140,0.266240,-0.417897,-0.016642,0.246668,-0.463315,0.014574,0.279003,-0.407591,0.093579,0.292158,-0.378768,0.045868,0.302900,-0.366449,-0.017804,0.306466,-0.369499,0.078424,0.240889,-0.458082
493,4.108333,0.623971,0.779139,0.028982,0.052561,0.007210,0.622825,-0.572652,0.000936,-0.091572,0.620287,-0.584696,0.945159,0.040179,0.665772,-0.569134,0.778109,0.005671,0.589679,-0.570401,0.702559,0.074563,0.615563,-0.566379,0.693065,-0.020709,0.311544,-0.239718,-0.919264,0.039455,0.276346,-0.408863,0.001094,0.078070,0.266106,-0.418136,0.933472,-0.016510,0.246743,-0.463316,0.961385,0.014508,0.279183,-0.408170,0.849334,0.093456,0.291990,-0.377966,0.781312,0.046049,0.302982,-0.366732,0.920584,-0.017756,0.306441,-0.369557,0.985396,0.078464,0.241095,-0.458418,0.905532,-0.134062,0.673370,-0.528651,,,,,,,,,,,,,-0.091360,0.620239,-0.584664,0.040099,0.665546,-0.568280,0.005683,0.590022,-0.571541,0.074438,0.615716,-0.567590,0.078134,0.266223,-0.417906,-0.016631,0.246687,-0.463394,0.014582,0.279004,-0.407599,0.093587,0.292148,-0.378817,0.045868,0.302913,-0.366480,-0.017804,0.306471,-0.369542,0.078418,0.240887,-0.458105
494,4.116667,0.623964,0.779142,0.028244,0.053008,0.007190,0.622833,-0.572635,0.000943,-0.091595,0.620283,-0.584652,0.952149,0.040163,0.665782,-0.569198,0.751457,0.005648,0.589691,-0.570327,0.732686,0.074543,0.615576,-0.566364,0.688605,-0.020538,0.311058,-0.240086,-0.919337,0.039446,0.276343,-0.408834,0.001096,0.078059,0.266117,-0.418131,0.932105,-0.016548,0.246665,-0.463216,0.972633,0.014499,0.279166,-0.408122,0.861204,0.093465,0.292040,-0.377994,0.788308,0.046061,0.303015,-0.366729,0.909461,-0.017747,0.306437,-0.369503,0.978577,0.078434,0.241074,-0.458393,0.917053,-0.134027,0.673402,-0.528929,,,,,,,,,,,,,-0.091410,0.620238,-0.584662,0.040093,0.665547,-0.568234,0.005645,0.590008,-0.571348,0.074442,0.615741,-0.567594,0.078138,0.266224,-0.417894,-0.016641,0.246650,-0.463271,0.014588,0.279012,-0.407596,0.093581,0.292184,-0.378821,0.045874,0.302895,-0.366443,-0.017798,0.306472,-0.369562,0.078426,0.240898,-0.458113
495,4.125000,0.623992,0.779120,0.028604,0.052807,0.007207,0.622826,-0.572663,0.000947,-0.091576,0.620288,-0.584695,0.944797,0.040181,0.665772,-0.569186,0.764914,0.005664,0.589682,-0.570382,0.696477,0.074560,0.615563,-0.566389,0.689328,-0.020513,0.311052,-0.240104,-0.919335,0.039444,0.276340,-0.408828,0.001095,0.078057,0.266115,-0.418124,0.930202,-0.016550,0.246659,-0.463208,0.966682,0.014497,0.279163,-0.408116,0.860515,0.093462,0.292041,-0.377989,0.792773,0.046058,0.303015,-0.366724,0.902492,-0.017751,0.306435,-0.369499,0.975221,0.078433,0.241069,-0.458385,0.915226,-0.134054,0.673393,-0.528749,,,,,,,,,,,,,-0.091361,0.620239,-0.584685,0.040098,0.665542,-0.568278,0.005672,0.590036,-0.571544,0.074438,0.615715,-0.567616,0.078140,0.266233,-0.417886,-0.016644,0.246650,-0.463302,0.014587,0.278994,-0.407592,0.093585,0.292168,-0.378799,0.045867,0.302884,-0.366410,-0.017804,0.306486,-0.369565,0.078420,0.240896,-0.458094
496,4.133333,0.623983,0.779129,0.028853,0.052636,0.007201,0.622828,-0.572638,0.000944,-0.091581,0.620291,-0.584676,0.944797,0.040173,0.665774,-0.569134,0.764914,0.005660,0.589683,-0.570377,0.696477,0.074554,0.615564,-0.566365,0.689328,-0.020500,0.311070,-0.240046,-0.919344,0.039445,0.276341,-0.408838,0.001097,0.078057,0.266111,-0.418134,0.930202,-0.016550,0.246668,-0.463221,0.966682,0.014498,0.279167,-0.408128,0.860515,0.093464,0.292035,-0.377998,0.792773,0.046061,0.303014,-0.366734,0.902492,-0.017747,0.306443,-0.369511,0.975221,0.078431,0.241067,-0.458395,0.915226,-0.134062,0.673387,-0.528700,,,,,,,,,,,,,-0.091366,0.620249,-0.584655,0.040094,0.665539,-0.568285,0.005659,0.590010,-0.571490,0.074437,0.615737,-0.567598,0.078132,0.266212,-0.417832,-0.016637,0.246677,-0.463370,0.014586,0.278987,-0.407550,0.093588,0.292171,-0.378849,0.045871,0.302905,-0.366482,-0.017797,0.306487,-0.369566,0.078418,0.240889,-0.458096
497,4.141667,0.623938,0.779179,0.028879,0.052420,0.007202,0.622814,-0.572627,0.000941,-0.091584,0.620266,-0.584635,0.944936,0.040168,0.665764,-0.569120,0.778831,0.005666,0.589668,-0.570375,0.710096,0.074557,0.615559,-0.566376,0.687515,-0.020554,0.311111,-0.239993,-0.919343,0.039446,0.276339,-0.408835,0.001097,0.078058,0.266108,-0.418130,0.918145,-0.016549,0.246677,-0.463225,0.957038,0.014499,0.279166,-0.408125,0.847178,0.093464,0.292024,-0.377989,0.782277,0.046061,0.303005,-0.366726,0.916497,-0.017746,0.306438,-0.369506,0.978429,0.078432,0.241069,-0.458396,0.912890,-0.134057,0.673381,-0.528755,,,,,,,,,,0.078244,0.751727,-0.559756,-0.091374,0.620217,-0.584628,0.040093,0.665551,-0.568253,0.005662,0.589994,-0.571439,0.074441,0.615709,-0.567590,0.078135,0.266237,-0.417911,-0.016637,0.246687,-0.463369,0.014589,0.278984,-0.407559,0.093588,0.292147,-0.378802,0.045873,0.302882,-0.366416,-0.017803,0.306479,-0.369549,0.078418,0.240887,-0.458084
498,4.150000,0.623966,0.779140,0.028042,0.053124,0.007198,0.622820,-0.572589,0.000948,-0.091588,0.620268,-0.584597,0.945920,0.040173,0.665770,-0.569173,0.776114,0.005655,0.589679,-0.570265,0.721803,0.074552,0.615564,-0.566319,0.692770,-0.020595,0.311009,-0.240100,-0.919348,0.039449,0.276361,-0.408901,0.001094,0.078062,0.266139,-0.418204,0.933472,-0.016550,0.246685,-0.463278,0.957756,0.014502,0.279183,-0.408186,0.849604,0.093471,0.292060,-0.378067,0.792186,0.046068,0.303031,-0.366795,0.904248,-0.017741,0.306449,-0.369561,0.979367,0.078433,0.241099,-0.458468,0.909761,-0.134035,0.673555,-0.529222,,,,,,,,,,,,,-0.091369,0.620226,-0.584640,0.040090,0.665542,-0.568221,0.005656,0.590013,-0.571313,0.074433,0.615724,-0.567620,0.078135,0.266224,-0.417877,-0.016638,0.246687,-0.463399,0.014587,0.279008,-0.407605,0.093609,0.292260,-0.379106,0.045868,0.302888,-0.366444,-0.017800,0.306484,-0.369593,0.078424,0.240895,-0.458101
499,4.158333,0.623990,0.779130,0.028630,0.052672,0.007204,0.622823,-0.572630,0.000944,-0.091582,0.620285,-0.584645,0.943231,0.040177,0.665770,-0.569150,0.754373,0.005662,0.589679,-0.570356,0.725020,0.074557,0.615560,-0.566370,0.670800,-0.020531,0.311100,-0.240025,-0.919338,0.039445,0.276340,-0.408824,0.001094,0.078058,0.266110,-0.418119,0.913565,-0.016548,0.246672,-0.463212,0.962716,0.014498,0.279166,-0.408114,0.846860,0.093463,0.292030,-0.377980,0.733194,0.046060,0.303009,-0.366717,0.892815,-0.017748,0.306439,-0.369496,0.981151,0.078433,0.241069,-0.458383,0.894975,-0.134057,0.673386,-0.528739,,,,,,,,,,,,,-0.091364,0.620241,-0.584643,0.040096,0.665540,-0.568273,0.005662,0.590014,-0.571468,0.074438,0.615722,-0.567603,0.078136,0.266217,-0.417872,-0.016639,0.246675,-0.463339,0.014584,0.278993,-0.407555,0.093583,0.292168,-0.378826,0.045870,0.302880,-0.366388,-0.017804,0.306474,-0.369521,0.078416,0.240906,-0.458117
500,4.166667,0.623928,0.779174,0.029352,0.052346,0.007208,0.622825,-0.572629,0.000940,-0.091572,0.620281,-0.584687,0.944410,0.040170,0.665774,-0.569071,0.772371,0.005674,0.589677,-0.570406,0.709607,0.074561,0.615569,-0.566353,0.687646,-0.020584,0.310983,-0.240094,-0.919359,0.039452,0.276354,-0.408885,0.001093,0.078064,0.266130,-0.418189,0.929927,-0.016550,0.246677,-0.463258,0.960988,0.014505,0.279176,-0.408168,0.852087,0.093475,0.292052,-0.378054,0.783483,0.046073,0.303025,-0.366780,0.899593,-0.017736,0.306444,-0.369543,0.982342,0.078433,0.241089,-0.458453,0.922018,-0.134056,0.673392,-0.528782,,,,,,,,,,,,,-0.091364,0.620238,-0.584666,0.040091,0.665544,-0.568219,0.005688,0.590014,-0.571523,0.074436,0.615728,-0.567575,0.078139,0.266227,-0.417891,-0.016638,0.246674,-0.463358,0.014590,0.278997,-0.407596,0.093612,0.292254,-0.379123,0.045872,0.302901,-0.366457,-0.017799,0.306472,-0.369549,0.078416,0.240885,-0.458080
501,4.175000,0.623980,0.779127,0.028359,0.052966,0.007205,0.622820,-0.572619,0.000949,-0.091579,0.620276,-0.584644,0.946637,0.040180,0.665768,-0.569169,0.778439,0.005662,0.589678,-0.570319,0.708322,0.074558,0.615560,-0.566345,0.690213,-0.020536,0.311089,-0.240024,-0.919342,0.039444,0.276339,-0.408829,0.001092,0.078057,0.266109,-0.418125,0.919441,-0.016551,0.246671,-0.463216,0.966837,0.014498,0.279165,-0.408119,0.848644,0.093463,0.292028,-0.377986,0.725769,0.046060,0.303008,-0.366723,0.900007,-0.017748,0.306438,-0.369500,0.982732,0.078431,0.241068,-0.458389,0.893706,-0.134053,0.673385,-0.528724,,,,,,,,,,,,,-0.091360,0.620230,-0.584644,0.040095,0.665536,-0.568253,0.005664,0.590026,-0.571456,0.074440,0.615718,-0.567600,0.078134,0.266221,-0.417885,-0.016635,0.246681,-0.463358,0.014586,0.279003,-0.407602,0.093583,0.292147,-0.378768,0.045873,0.302892,-0.366432,-0.017798,0.306476,-0.369544,0.078413,0.240895,-0.458097
