Format Version,1.23,Take Name,Take 2023-05-09 06.27.02 PM_008,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-09 06.33.28.044 오후,Capture Start Frame,512948,Total Frames in Take,350,Total Exported Frames,350,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
289,2.408333,0.657414,0.751341,0.028475,0.049834,0.045418,0.614091,-0.571942,0.000942,-0.053255,0.620212,-0.583586,0.968629,0.081996,0.653992,-0.568239,0.689321,0.041021,0.581186,-0.569936,0.753481,0.111910,0.600974,-0.566009,0.686661,-0.020566,0.311047,-0.240109,-0.919334,0.039445,0.276334,-0.408835,0.001091,0.078059,0.266111,-0.418134,0.934975,-0.016549,0.246655,-0.463217,0.963725,0.014498,0.279156,-0.408123,0.864608,0.093464,0.292034,-0.377997,0.785735,0.046060,0.303005,-0.366730,0.901079,-0.017749,0.306423,-0.369502,0.975071,0.078434,0.241069,-0.458397,0.905048,,,,,,,,,,-0.094149,0.674533,-0.524716,-0.053176,0.620174,-0.583615,0.081939,0.653661,-0.566904,0.041060,0.581540,-0.570910,0.111830,0.601174,-0.567283,0.078134,0.266220,-0.417899,-0.016637,0.246668,-0.463343,0.014590,0.278984,-0.407589,0.093586,0.292178,-0.378825,0.045870,0.302890,-0.366448,-0.017805,0.306451,-0.369520,0.078423,0.240886,-0.458092
290,2.416667,0.657426,0.751310,0.028167,0.050309,0.045412,0.614098,-0.572030,0.000941,-0.053257,0.620218,-0.583712,0.976939,0.081993,0.653999,-0.568359,0.655880,0.041010,0.581196,-0.569989,0.740635,0.111901,0.600980,-0.566062,0.676913,-0.020477,0.311092,-0.240046,-0.919337,0.039448,0.276338,-0.408837,0.001095,0.078060,0.266108,-0.418131,0.932377,-0.016545,0.246664,-0.463222,0.961307,0.014501,0.279164,-0.408128,0.857961,0.093465,0.292032,-0.377994,0.787803,0.046061,0.303013,-0.366734,0.910293,-0.017746,0.306442,-0.369514,0.983704,0.078436,0.241062,-0.458391,0.910880,,,,,,,,,,,,,-0.053150,0.620193,-0.583775,0.081904,0.653691,-0.567213,0.041051,0.581536,-0.570907,0.111827,0.601163,-0.567270,0.078138,0.266218,-0.417862,-0.016637,0.246669,-0.463345,0.014587,0.278984,-0.407568,0.093585,0.292163,-0.378829,0.045871,0.302900,-0.366456,-0.017802,0.306476,-0.369537,0.078421,0.240890,-0.458113
291,2.425000,0.657381,0.751349,0.028339,0.050222,0.045415,0.614104,-0.571990,0.000937,-0.053253,0.620214,-0.583678,0.968487,0.081991,0.654008,-0.568300,0.702549,0.041018,0.581200,-0.569961,0.755186,0.111905,0.600993,-0.566019,0.694003,-0.020466,0.311096,-0.240071,-0.919330,0.039447,0.276337,-0.408839,0.001095,0.078060,0.266107,-0.418131,0.924787,-0.016544,0.246658,-0.463224,0.961706,0.014500,0.279162,-0.408130,0.851273,0.093463,0.292034,-0.377995,0.786690,0.046059,0.303013,-0.366736,0.911195,-0.017749,0.306439,-0.369518,0.982677,0.078438,0.241060,-0.458391,0.918222,,,,,,,,,,,,,-0.053151,0.620197,-0.583748,0.081891,0.653701,-0.567226,0.041055,0.581534,-0.570885,0.111854,0.601163,-0.567087,0.078137,0.266219,-0.417904,-0.016631,0.246674,-0.463371,0.014591,0.278991,-0.407577,0.093579,0.292175,-0.378823,0.045870,0.302882,-0.366412,-0.017805,0.306469,-0.369538,0.078419,0.240884,-0.458103
292,2.433333,0.657344,0.751386,0.027810,0.050450,0.045415,0.614093,-0.572020,0.000939,-0.053258,0.620187,-0.583680,0.968773,0.081990,0.654003,-0.568388,0.719680,0.041020,0.581191,-0.569954,0.754059,0.111908,0.600991,-0.566059,0.729408,-0.020550,0.311075,-0.240058,-0.919338,0.039442,0.276341,-0.408842,0.001095,0.078055,0.266114,-0.418139,0.933890,-0.016553,0.246669,-0.463227,0.957039,0.014495,0.279165,-0.408131,0.853678,0.093460,0.292035,-0.378001,0.787988,0.046057,0.303011,-0.366736,0.900765,-0.017752,0.306436,-0.369511,0.983360,0.078429,0.241073,-0.458403,0.915444,,,,,,,,,,-0.094153,0.674533,-0.524697,-0.053149,0.620159,-0.583730,0.081901,0.653701,-0.567219,0.041056,0.581539,-0.570880,0.111835,0.601165,-0.567277,0.078132,0.266233,-0.417899,-0.016642,0.246679,-0.463363,0.014583,0.279001,-0.407595,0.093583,0.292168,-0.378829,0.045867,0.302886,-0.366428,-0.017803,0.306475,-0.369564,0.078418,0.240882,-0.458081
293,2.441667,0.657530,0.751189,0.029008,0.050283,0.045432,0.614100,-0.571934,0.000947,-0.053223,0.620258,-0.583713,0.971965,0.082018,0.653988,-0.568171,0.673950,0.041020,0.581196,-0.569941,0.751917,0.111911,0.600959,-0.565911,0.662471,-0.020498,0.311099,-0.239991,-0.919348,0.039446,0.276332,-0.408803,0.001093,0.078058,0.266098,-0.418097,0.932017,-0.016550,0.246666,-0.463190,0.958851,0.014500,0.279160,-0.408093,0.852821,0.093465,0.292018,-0.377959,0.801159,0.046063,0.303002,-0.366697,0.907433,-0.017745,0.306437,-0.369477,0.973767,0.078431,0.241055,-0.458359,0.907650,,,,,,,,,,,,,-0.053121,0.620224,-0.583747,0.081943,0.653659,-0.566911,0.041056,0.581541,-0.570871,0.111833,0.601167,-0.567243,0.078136,0.266210,-0.417862,-0.016645,0.246671,-0.463324,0.014583,0.278985,-0.407537,0.093586,0.292128,-0.378737,0.045875,0.302892,-0.366398,-0.017797,0.306486,-0.369554,0.078420,0.240877,-0.458036
294,2.450000,0.657433,0.751306,0.028707,0.049973,0.045425,0.614104,-0.572010,0.000944,-0.053241,0.620233,-0.583703,0.967453,0.082004,0.654002,-0.568281,0.716150,0.041025,0.581199,-0.570011,0.760159,0.111914,0.600982,-0.566044,0.690935,-0.020457,0.310994,-0.240076,-0.919363,0.039442,0.276356,-0.408863,0.001096,0.078053,0.266125,-0.418163,0.916657,-0.016560,0.246673,-0.463235,0.966407,0.014495,0.279181,-0.408150,0.840097,0.093465,0.292055,-0.378032,0.734309,0.046063,0.303035,-0.366764,0.906961,-0.017746,0.306461,-0.369532,0.982761,0.078422,0.241075,-0.458421,0.897943,,,,,,,,,,-0.094142,0.674547,-0.524829,-0.053126,0.620212,-0.583761,0.081903,0.653695,-0.567192,0.041073,0.581538,-0.570907,0.111837,0.601165,-0.567264,0.078126,0.266217,-0.417850,-0.016647,0.246668,-0.463337,0.014576,0.278988,-0.407545,0.093607,0.292244,-0.379068,0.045861,0.302919,-0.366473,-0.017804,0.306494,-0.369550,0.078414,0.240881,-0.458062
295,2.458333,0.657394,0.751300,0.028503,0.050687,0.045427,0.614086,-0.571975,0.000940,-0.053230,0.620202,-0.583756,0.975527,0.082002,0.653989,-0.568266,0.646408,0.041024,0.581184,-0.569938,0.740378,0.111910,0.600971,-0.565939,0.662096,-0.020631,0.310990,-0.240078,-0.919360,0.039443,0.276353,-0.408875,0.001094,0.078055,0.266130,-0.418181,0.926096,-0.016560,0.246681,-0.463251,0.969333,0.014496,0.279175,-0.408158,0.851712,0.093467,0.292048,-0.378043,0.731720,0.046065,0.303019,-0.366767,0.900764,-0.017744,0.306439,-0.369529,0.983714,0.078423,0.241093,-0.458447,0.888082,,,,,,,,,,-0.094137,0.674550,-0.524946,-0.053143,0.620164,-0.583780,0.081939,0.653654,-0.566893,0.041057,0.581545,-0.570911,0.111831,0.601175,-0.567273,0.078123,0.266236,-0.417914,-0.016646,0.246677,-0.463338,0.014580,0.279001,-0.407597,0.093604,0.292247,-0.379088,0.045864,0.302894,-0.366448,-0.017805,0.306463,-0.369534,0.078408,0.240877,-0.458055
296,2.466667,0.657431,0.751262,0.028534,0.050763,0.045433,0.614088,-0.571963,0.000943,-0.053221,0.620213,-0.583760,0.974189,0.082012,0.653987,-0.568250,0.650861,0.041027,0.581186,-0.569926,0.737390,0.111914,0.600966,-0.565916,0.664225,-0.020522,0.311040,-0.240083,-0.919344,0.039441,0.276343,-0.408831,0.001095,0.078053,0.266116,-0.418129,0.935621,-0.016556,0.246665,-0.463210,0.954233,0.014494,0.279167,-0.408119,0.844399,0.093460,0.292041,-0.377994,0.799113,0.046057,0.303016,-0.366727,0.899808,-0.017751,0.306439,-0.369500,0.980529,0.078427,0.241072,-0.458391,0.916946,,,,,,,,,,,,,-0.053129,0.620174,-0.583784,0.081943,0.653658,-0.566895,0.041059,0.581552,-0.570910,0.111836,0.601162,-0.567243,0.078128,0.266240,-0.417916,-0.016645,0.246681,-0.463369,0.014575,0.278978,-0.407531,0.093591,0.292162,-0.378777,0.045864,0.302883,-0.366402,-0.017809,0.306481,-0.369532,0.078413,0.240901,-0.458106
297,2.475000,0.657512,0.751210,0.029098,0.050140,0.045437,0.614099,-0.571935,0.000950,-0.053220,0.620253,-0.583702,0.969671,0.082021,0.653988,-0.568163,0.676859,0.041028,0.581194,-0.569952,0.744720,0.111918,0.600960,-0.565923,0.655064,-0.020528,0.311109,-0.239996,-0.919343,0.039441,0.276347,-0.408827,0.001095,0.078053,0.266116,-0.418122,0.925354,-0.016553,0.246684,-0.463216,0.963247,0.014495,0.279175,-0.408118,0.863985,0.093460,0.292034,-0.377982,0.789505,0.046057,0.303016,-0.366720,0.911082,-0.017751,0.306449,-0.369500,0.978033,0.078427,0.241075,-0.458386,0.910019,,,,,,,,,,,,,-0.053107,0.620212,-0.583720,0.081941,0.653664,-0.566914,0.041057,0.581550,-0.570908,0.111835,0.601166,-0.567285,0.078127,0.266219,-0.417852,-0.016649,0.246679,-0.463328,0.014587,0.279015,-0.407606,0.093585,0.292161,-0.378805,0.045866,0.302902,-0.366443,-0.017808,0.306494,-0.369550,0.078414,0.240898,-0.458073
298,2.483333,0.657504,0.751227,0.029342,0.049846,0.045440,0.614104,-0.571955,0.000944,-0.053218,0.620260,-0.583705,0.970905,0.082021,0.653992,-0.568157,0.675333,0.041033,0.581197,-0.569996,0.758590,0.111922,0.600966,-0.565961,0.666708,-0.020550,0.311028,-0.240106,-0.919341,0.039439,0.276342,-0.408834,0.001094,0.078052,0.266118,-0.418134,0.930304,-0.016557,0.246662,-0.463213,0.963579,0.014492,0.279164,-0.408121,0.863021,0.093459,0.292042,-0.377998,0.797979,0.046055,0.303014,-0.366730,0.898813,-0.017754,0.306434,-0.369500,0.974744,0.078426,0.241075,-0.458396,0.913786,,,,,,,,,,,,,-0.053122,0.620228,-0.583762,0.081948,0.653666,-0.566902,0.041077,0.581539,-0.570898,0.111835,0.601171,-0.567275,0.078132,0.266238,-0.417895,-0.016650,0.246666,-0.463325,0.014577,0.279005,-0.407604,0.093586,0.292166,-0.378787,0.045863,0.302881,-0.366400,-0.017803,0.306479,-0.369576,0.078417,0.240891,-0.458105
299,2.491667,0.657492,0.751227,0.028797,0.050338,0.045430,0.614102,-0.571972,0.000943,-0.053228,0.620247,-0.583735,0.972863,0.082014,0.653994,-0.568232,0.655239,0.041021,0.581199,-0.569965,0.746329,0.111912,0.600969,-0.565958,0.650858,-0.020535,0.311096,-0.240022,-0.919340,0.039439,0.276347,-0.408826,0.001095,0.078051,0.266117,-0.418122,0.931266,-0.016556,0.246680,-0.463214,0.965301,0.014492,0.279173,-0.408116,0.867107,0.093457,0.292037,-0.377982,0.794093,0.046054,0.303016,-0.366719,0.910132,-0.017754,0.306446,-0.369498,0.981261,0.078426,0.241077,-0.458385,0.910169,,,,,,,,,,-0.094141,0.674547,-0.524765,-0.053131,0.620209,-0.583766,0.081946,0.653658,-0.566896,0.041058,0.581554,-0.570915,0.111823,0.601183,-0.567335,0.078128,0.266228,-0.417882,-0.016646,0.246676,-0.463319,0.014579,0.279012,-0.407617,0.093579,0.292160,-0.378788,0.045870,0.302904,-0.366432,-0.017809,0.306484,-0.369533,0.078414,0.240900,-0.458073
300,2.500000,0.657528,0.751226,0.028979,0.049775,0.045431,0.614102,-0.571913,0.000949,-0.053234,0.620260,-0.583609,0.971600,0.082017,0.653990,-0.568155,0.674323,0.041023,0.581197,-0.569937,0.737689,0.111916,0.600962,-0.565952,0.667062,-0.020515,0.311114,-0.240019,-0.919336,0.039442,0.276347,-0.408835,0.001097,0.078055,0.266116,-0.418128,0.923543,-0.016550,0.246679,-0.463224,0.960397,0.014496,0.279174,-0.408126,0.849378,0.093460,0.292036,-0.377989,0.794591,0.046056,0.303017,-0.366728,0.911747,-0.017752,0.306448,-0.369510,0.977892,0.078431,0.241075,-0.458391,0.920263,,,,,,,,,,-0.094150,0.674551,-0.524744,-0.053130,0.620218,-0.583626,0.081943,0.653667,-0.566895,0.041053,0.581555,-0.570923,0.111833,0.601164,-0.567266,0.078134,0.266227,-0.417854,-0.016635,0.246684,-0.463357,0.014580,0.278995,-0.407557,0.093580,0.292156,-0.378793,0.045870,0.302902,-0.366452,-0.017802,0.306493,-0.369566,0.078415,0.240907,-0.458120
301,2.508333,0.657451,0.751267,0.028639,0.050355,0.045426,0.614100,-0.571964,0.000943,-0.053234,0.620232,-0.583710,0.971600,0.082007,0.653996,-0.568241,0.674323,0.041021,0.581196,-0.569948,0.737689,0.111910,0.600974,-0.565958,0.667062,-0.020498,0.311093,-0.240050,-0.919335,0.039440,0.276348,-0.408830,0.001094,0.078053,0.266119,-0.418124,0.923543,-0.016553,0.246675,-0.463216,0.960397,0.014493,0.279174,-0.408121,0.849378,0.093457,0.292042,-0.377987,0.794591,0.046054,0.303021,-0.366726,0.911747,-0.017754,0.306449,-0.369505,0.977892,0.078429,0.241075,-0.458386,0.920263,,,,,,,,,,,,,-0.053143,0.620197,-0.583762,0.081938,0.653667,-0.566915,0.041054,0.581547,-0.570882,0.111834,0.601174,-0.567266,0.078132,0.266243,-0.417904,-0.016645,0.246677,-0.463342,0.014586,0.278993,-0.407556,0.093580,0.292162,-0.378794,0.045862,0.302908,-0.366430,-0.017807,0.306495,-0.369571,0.078417,0.240899,-0.458085
302,2.516667,0.657340,0.751410,0.027432,0.050350,0.045404,0.614093,-0.572043,0.000943,-0.053277,0.620181,-0.583641,0.972263,0.081981,0.654005,-0.568451,0.657924,0.041010,0.581192,-0.569959,0.750275,0.111900,0.600994,-0.566119,0.668735,-0.020577,0.311077,-0.240068,-0.919334,0.039443,0.276341,-0.408829,0.001096,0.078056,0.266116,-0.418127,0.933865,-0.016551,0.246670,-0.463215,0.960964,0.014496,0.279165,-0.408118,0.850031,0.093461,0.292036,-0.377987,0.793799,0.046057,0.303009,-0.366722,0.907644,-0.017752,0.306432,-0.369497,0.976092,0.078431,0.241077,-0.458392,0.912924,,,,,,,,,,,,,-0.053172,0.620152,-0.583655,0.081899,0.653692,-0.567258,0.041050,0.581542,-0.570934,0.111816,0.601185,-0.567362,0.078133,0.266229,-0.417877,-0.016642,0.246678,-0.463352,0.014585,0.279005,-0.407586,0.093585,0.292172,-0.378840,0.045866,0.302885,-0.366396,-0.017804,0.306469,-0.369555,0.078421,0.240883,-0.458053
303,2.525000,0.657303,0.751442,0.027376,0.050383,0.045410,0.614085,-0.571986,0.000950,-0.053271,0.620162,-0.583583,0.972630,0.081984,0.654000,-0.568401,0.690943,0.041019,0.581184,-0.569898,0.740946,0.111908,0.600993,-0.566063,0.684836,-0.020603,0.311085,-0.240075,-0.919329,0.039444,0.276342,-0.408827,0.001095,0.078057,0.266119,-0.418125,0.928852,-0.016549,0.246671,-0.463214,0.958974,0.014497,0.279165,-0.408115,0.859433,0.093461,0.292037,-0.377984,0.781897,0.046057,0.303009,-0.366718,0.900664,-0.017752,0.306429,-0.369493,0.978412,0.078434,0.241082,-0.458390,0.902435,,,,,,,,,,-0.094149,0.674534,-0.524745,-0.053162,0.620128,-0.583601,0.081899,0.653697,-0.567214,0.041054,0.581538,-0.570872,0.111830,0.601172,-0.567296,0.078128,0.266231,-0.417889,-0.016637,0.246683,-0.463361,0.014588,0.279005,-0.407597,0.093584,0.292163,-0.378789,0.045868,0.302885,-0.366400,-0.017803,0.306467,-0.369543,0.078423,0.240902,-0.458084
304,2.533333,0.657450,0.751279,0.028850,0.050070,0.045416,0.614097,-0.571992,0.000941,-0.053246,0.620232,-0.583719,0.971167,0.081995,0.653993,-0.568247,0.692853,0.041013,0.581192,-0.569998,0.740736,0.111902,0.600971,-0.566005,0.687901,-0.020490,0.311085,-0.240058,-0.919336,0.039446,0.276337,-0.408829,0.001093,0.078059,0.266108,-0.418123,0.932359,-0.016547,0.246661,-0.463214,0.956970,0.014499,0.279162,-0.408119,0.862644,0.093464,0.292032,-0.377987,0.793910,0.046060,0.303011,-0.366726,0.902519,-0.017748,0.306438,-0.369505,0.979788,0.078435,0.241062,-0.458384,0.911099,,,,,,,,,,,,,-0.053158,0.620194,-0.583772,0.081935,0.653662,-0.566886,0.041051,0.581540,-0.570909,0.111814,0.601181,-0.567382,0.078143,0.266212,-0.417845,-0.016636,0.246679,-0.463374,0.014585,0.279001,-0.407600,0.093586,0.292162,-0.378805,0.045869,0.302889,-0.366429,-0.017798,0.306476,-0.369547,0.078421,0.240874,-0.458062
305,2.541667,0.657382,0.751343,0.028372,0.050280,0.045409,0.614076,-0.571942,0.000943,-0.053258,0.620186,-0.583644,0.972536,0.081984,0.653980,-0.568249,0.649389,0.041011,0.581172,-0.569913,0.756018,0.111898,0.600964,-0.565963,0.651228,-0.020540,0.311075,-0.240069,-0.919335,0.039444,0.276338,-0.408827,0.001094,0.078057,0.266112,-0.418123,0.922656,-0.016550,0.246664,-0.463211,0.954060,0.014497,0.279163,-0.408116,0.862464,0.093462,0.292034,-0.377986,0.790734,0.046058,0.303009,-0.366721,0.906765,-0.017750,0.306433,-0.369497,0.981022,0.078432,0.241070,-0.458386,0.906632,,,,,,,,,,,,,-0.053179,0.620148,-0.583654,0.081928,0.653650,-0.566892,0.041045,0.581525,-0.570875,0.111825,0.601163,-0.567258,0.078128,0.266231,-0.417899,-0.016639,0.246675,-0.463351,0.014588,0.279010,-0.407611,0.093578,0.292157,-0.378771,0.045871,0.302880,-0.366392,-0.017796,0.306476,-0.369571,0.078423,0.240888,-0.458083
306,2.550000,0.657337,0.751386,0.027730,0.050579,0.045399,0.614090,-0.572044,0.000941,-0.053273,0.620180,-0.583714,0.977951,0.081974,0.654000,-0.568419,0.650723,0.041003,0.581188,-0.569968,0.743781,0.111891,0.600989,-0.566073,0.672040,-0.020589,0.311092,-0.240098,-0.919321,0.039451,0.276338,-0.408831,0.001096,0.078065,0.266115,-0.418128,0.934049,-0.016539,0.246663,-0.463219,0.958383,0.014503,0.279160,-0.408120,0.866276,0.093467,0.292036,-0.377988,0.799117,0.046062,0.303006,-0.366723,0.899954,-0.017747,0.306424,-0.369500,0.975956,0.078443,0.241077,-0.458393,0.911495,,,,,,,,,,-0.094160,0.674553,-0.524830,-0.053161,0.620154,-0.583764,0.081884,0.653688,-0.567221,0.041046,0.581536,-0.570892,0.111806,0.601178,-0.567357,0.078138,0.266233,-0.417882,-0.016625,0.246679,-0.463379,0.014589,0.278994,-0.407578,0.093586,0.292166,-0.378822,0.045876,0.302892,-0.366434,-0.017803,0.306448,-0.369503,0.078427,0.240894,-0.458089
307,2.558333,0.657373,0.751347,0.028301,0.050376,0.045406,0.614094,-0.572026,0.000944,-0.053260,0.620201,-0.583734,0.968694,0.081981,0.653999,-0.568340,0.689772,0.041008,0.581191,-0.569989,0.752986,0.111895,0.600984,-0.566040,0.674826,-0.020503,0.311046,-0.240086,-0.919342,0.039448,0.276336,-0.408842,0.001097,0.078061,0.266109,-0.418139,0.929601,-0.016547,0.246656,-0.463222,0.954514,0.014501,0.279160,-0.408130,0.856779,0.093467,0.292034,-0.378004,0.786886,0.046064,0.303011,-0.366739,0.909478,-0.017745,0.306434,-0.369513,0.984821,0.078435,0.241063,-0.458400,0.911287,,,,,,,,,,,,,-0.053160,0.620165,-0.583725,0.081887,0.653699,-0.567246,0.041049,0.581534,-0.570898,0.111820,0.601167,-0.567292,0.078140,0.266211,-0.417872,-0.016636,0.246653,-0.463312,0.014590,0.278986,-0.407607,0.093588,0.292171,-0.378832,0.045876,0.302893,-0.366448,-0.017795,0.306485,-0.369593,0.078420,0.240891,-0.458112
308,2.566667,0.657265,0.751557,0.026446,0.049643,0.045376,0.614075,-0.571942,0.000943,-0.053333,0.620132,-0.583310,0.977017,0.081952,0.653997,-0.568460,0.684133,0.040996,0.581174,-0.569829,0.727078,0.111890,0.600995,-0.566169,0.702974,-0.020600,0.311073,-0.240089,-0.919330,0.039449,0.276331,-0.408826,0.001094,0.078062,0.266108,-0.418125,0.936054,-0.016544,0.246658,-0.463212,0.957043,0.014502,0.279153,-0.408114,0.848984,0.093467,0.292027,-0.377985,0.804784,0.046062,0.302998,-0.366718,0.922470,-0.017747,0.306418,-0.369492,0.979379,0.078438,0.241070,-0.458390,0.903059,,,,,,,,,,,,,-0.053252,0.620095,-0.583286,0.081891,0.653687,-0.567237,0.041043,0.581529,-0.570861,0.111806,0.601176,-0.567340,0.078137,0.266235,-0.417916,-0.016636,0.246670,-0.463356,0.014590,0.278977,-0.407543,0.093588,0.292140,-0.378748,0.045872,0.302901,-0.366493,-0.017799,0.306455,-0.369543,0.078425,0.240876,-0.458055
309,2.575000,0.657387,0.751384,0.027712,0.049969,0.045400,0.614093,-0.572005,0.000943,-0.053283,0.620198,-0.583578,0.972266,0.081980,0.653999,-0.568384,0.704944,0.041004,0.581191,-0.569951,0.746520,0.111897,0.600985,-0.566107,0.706471,-0.020582,0.311106,-0.240063,-0.919325,0.039450,0.276333,-0.408844,0.001094,0.078064,0.266108,-0.418140,0.931339,-0.016541,0.246663,-0.463234,0.960408,0.014503,0.279157,-0.408134,0.858437,0.093467,0.292027,-0.377999,0.794173,0.046062,0.303000,-0.366736,0.905600,-0.017746,0.306423,-0.369514,0.977306,0.078441,0.241070,-0.458405,0.921530,,,,,,,,,,,,,-0.053183,0.620172,-0.583620,0.081892,0.653690,-0.567249,0.041049,0.581534,-0.570904,0.111825,0.601163,-0.567266,0.078137,0.266227,-0.417903,-0.016629,0.246670,-0.463365,0.014591,0.278993,-0.407599,0.093583,0.292153,-0.378804,0.045869,0.302877,-0.366435,-0.017791,0.306468,-0.369579,0.078424,0.240902,-0.458141
310,2.583333,0.657343,0.751357,0.028358,0.050581,0.045414,0.614077,-0.571978,0.000938,-0.053248,0.620177,-0.583725,0.977364,0.081985,0.653985,-0.568286,0.652636,0.041017,0.581174,-0.569937,0.742080,0.111901,0.600972,-0.565965,0.671970,-0.020569,0.311015,-0.240064,-0.919356,0.039452,0.276345,-0.408872,0.001093,0.078064,0.266119,-0.418174,0.919181,-0.016549,0.246672,-0.463249,0.957555,0.014505,0.279169,-0.408157,0.841035,0.093474,0.292040,-0.378038,0.726008,0.046072,0.303015,-0.366766,0.884689,-0.017737,0.306439,-0.369534,0.982571,0.078433,0.241078,-0.458438,0.907367,,,,,,,,,,,,,-0.053168,0.620135,-0.583735,0.081929,0.653663,-0.566935,0.041052,0.581530,-0.570905,0.111824,0.601163,-0.567261,0.078136,0.266203,-0.417870,-0.016634,0.246688,-0.463395,0.014594,0.278973,-0.407559,0.093608,0.292254,-0.379104,0.045872,0.302865,-0.366379,-0.017800,0.306464,-0.369519,0.078423,0.240896,-0.458115
311,2.591667,0.657410,0.751330,0.028008,0.050309,0.045406,0.614095,-0.572002,0.000941,-0.053265,0.620209,-0.583664,0.967351,0.081987,0.653998,-0.568348,0.704276,0.041006,0.581193,-0.569952,0.762094,0.111896,0.600980,-0.566044,0.688596,-0.020493,0.311113,-0.240044,-0.919330,0.039447,0.276324,-0.408818,0.001096,0.078060,0.266095,-0.418110,0.926328,-0.016544,0.246652,-0.463206,0.954630,0.014500,0.279150,-0.408109,0.860638,0.093463,0.292018,-0.377972,0.789881,0.046059,0.302997,-0.366713,0.911943,-0.017749,0.306426,-0.369495,0.979954,0.078437,0.241051,-0.458372,0.903127,,,,,,,,,,,,,-0.053156,0.620187,-0.583731,0.081889,0.653690,-0.567210,0.041051,0.581529,-0.570841,0.111830,0.601162,-0.567275,0.078133,0.266208,-0.417848,-0.016632,0.246668,-0.463364,0.014588,0.278987,-0.407584,0.093585,0.292146,-0.378794,0.045868,0.302886,-0.366439,-0.017800,0.306464,-0.369544,0.078422,0.240857,-0.458036
312,2.600000,0.657450,0.751297,0.028570,0.049962,0.045417,0.614088,-0.571921,0.000945,-0.053252,0.620220,-0.583597,0.974742,0.081998,0.653985,-0.568207,0.664850,0.041015,0.581183,-0.569915,0.745414,0.111906,0.600964,-0.565966,0.671611,-0.020653,0.310994,-0.240101,-0.919352,0.039452,0.276355,-0.408897,0.001093,0.078064,0.266134,-0.418203,0.918301,-0.016549,0.246681,-0.463274,0.971788,0.014505,0.279175,-0.408180,0.839523,0.093475,0.292052,-0.378064,0.730574,0.046072,0.303020,-0.366789,0.894908,-0.017738,0.306437,-0.369551,0.977103,0.078434,0.241098,-0.458470,0.908521,,,,,,,,,,,,,-0.053162,0.620182,-0.583624,0.081933,0.653657,-0.566909,0.041050,0.581533,-0.570871,0.111824,0.601167,-0.567261,0.078138,0.266223,-0.417897,-0.016640,0.246671,-0.463341,0.014587,0.278984,-0.407573,0.093611,0.292257,-0.379114,0.045873,0.302885,-0.366444,-0.017798,0.306478,-0.369605,0.078420,0.240912,-0.458155
313,2.608333,0.657345,0.751374,0.027739,0.050649,0.045413,0.614090,-0.572023,0.000940,-0.053257,0.620183,-0.583706,0.970839,0.081989,0.654000,-0.568398,0.693450,0.041016,0.581189,-0.569946,0.745537,0.111905,0.600988,-0.566044,0.692735,-0.020569,0.311085,-0.240068,-0.919332,0.039446,0.276335,-0.408833,0.001096,0.078059,0.266110,-0.418130,0.934438,-0.016547,0.246663,-0.463219,0.959722,0.014499,0.279159,-0.408122,0.852006,0.093463,0.292030,-0.377990,0.789433,0.046059,0.303004,-0.366725,0.908438,-0.017749,0.306427,-0.369502,0.982830,0.078435,0.241070,-0.458394,0.915414,,,,,,,,,,-0.094151,0.674543,-0.524731,-0.053151,0.620155,-0.583747,0.081900,0.653693,-0.567214,0.041056,0.581542,-0.570899,0.111831,0.601163,-0.567258,0.078133,0.266229,-0.417908,-0.016641,0.246671,-0.463350,0.014587,0.278979,-0.407564,0.093586,0.292163,-0.378813,0.045867,0.302883,-0.366438,-0.017805,0.306462,-0.369518,0.078422,0.240897,-0.458104
