Format Version,1.23,Take Name,Take 2023-04-19 05.19.59 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-04-19 05.20.00.435 오후,Capture Start Frame,243691,Total Frames in Take,1760,Total Exported Frames,1760,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1530,12.750000,0.002625,0.041944,-0.659954,-0.750130,-0.004382,0.460422,0.212656,0.000829,0.094677,0.467022,0.219943,0.950334,-0.041366,0.500111,0.211761,0.645223,0.000145,0.427623,0.209520,0.819378,-0.070985,0.446933,0.209401,0.725724,0.009087,-0.760785,-0.648492,-0.024134,-0.163454,0.057471,0.346815,0.000829,-0.202439,0.045965,0.351526,0.899220,-0.138381,0.059191,0.347027,0.936031,-0.104382,0.099579,0.324327,0.780953,-0.109470,0.004238,0.383056,0.938520,-0.167978,0.099917,0.320142,0.972667,-0.216242,0.087311,0.325515,0.000000,-0.205287,0.006096,0.376110,0.887932,0.267318,0.734574,0.509832,0.359186,0.038142,0.111000,0.065649,0.000924,0.138466,0.186238,0.054537,0.707768,0.178816,0.213931,0.043478,0.924779,0.201177,0.264600,0.024692,0.606575,0.264702,0.238854,0.032130,0.753367,0.138630,0.186136,0.053368,0.178757,0.213978,0.043167,0.201149,0.264531,0.026388,0.264478,0.238955,0.032979,-0.215636,0.100739,0.317110,0.094631,0.466840,0.220019,-0.041591,0.500291,0.210389,0.000251,0.427871,0.210207,-0.070779,0.446714,0.210445,-0.202542,0.046209,0.351232,-0.138488,0.059134,0.347238,-0.104266,0.099528,0.325189,-0.109412,0.004479,0.383153,-0.167960,0.099963,0.320023,-0.205233,0.005750,0.375803
1531,12.758333,0.002329,0.042085,-0.659894,-0.750176,-0.004378,0.460418,0.212665,0.000827,0.094683,0.467000,0.219938,0.950819,-0.041357,0.500111,0.211802,0.633283,0.000144,0.427620,0.209507,0.807600,-0.070984,0.446939,0.209414,0.726331,0.009082,-0.760796,-0.648478,-0.024141,-0.163450,0.057472,0.346820,0.000831,-0.202435,0.045966,0.351531,0.901264,-0.138377,0.059192,0.347033,0.936614,-0.104377,0.099578,0.324331,0.783894,-0.109467,0.004239,0.383063,0.935796,-0.167973,0.099917,0.320146,0.962935,-0.216237,0.087312,0.325519,0.000000,-0.205284,0.006099,0.376117,0.887396,0.267505,0.734458,0.509939,0.359131,0.038130,0.111017,0.065646,0.000922,0.138468,0.186239,0.054554,0.704410,0.178822,0.213929,0.043502,0.915864,0.201191,0.264602,0.024735,0.588874,0.264712,0.238840,0.032153,0.777509,0.138638,0.186143,0.053388,0.178760,0.213961,0.043172,0.201159,0.264546,0.026378,0.264483,0.238931,0.033009,-0.215637,0.100744,0.317123,0.094634,0.466819,0.219996,-0.041590,0.500317,0.210369,0.000258,0.427860,0.210229,-0.070780,0.446707,0.210464,-0.202537,0.046209,0.351237,-0.138484,0.059143,0.347258,-0.104256,0.099526,0.325186,-0.109413,0.004474,0.383152,-0.167963,0.099957,0.320003,-0.205221,0.005759,0.375828
1532,12.766667,0.001903,0.042396,-0.659900,-0.750154,-0.004386,0.460384,0.212658,0.000815,0.094676,0.466966,0.219928,0.950819,-0.041367,0.500075,0.211840,0.633283,0.000139,0.427590,0.209465,0.807600,-0.070990,0.446903,0.209399,0.726331,0.009030,-0.760792,-0.648486,-0.024105,-0.163449,0.057472,0.346820,0.000829,-0.202434,0.045968,0.351535,0.901264,-0.138376,0.059191,0.347029,0.936614,-0.104377,0.099577,0.324325,0.783894,-0.109464,0.004237,0.383055,0.935796,-0.167974,0.099918,0.320147,0.962935,-0.216238,0.087314,0.325526,0.000000,-0.205281,0.006099,0.376121,0.887396,0.266891,0.734641,0.509653,0.359618,0.038149,0.110996,0.065601,0.000921,0.138476,0.186234,0.054516,0.704410,0.178834,0.213921,0.043470,0.915864,0.201207,0.264576,0.024660,0.588874,0.264728,0.238842,0.032180,0.777509,0.138644,0.186137,0.053391,0.178777,0.213948,0.043095,0.201175,0.264530,0.026404,0.264502,0.238928,0.032950,-0.215636,0.100744,0.317133,0.094633,0.466774,0.220008,-0.041614,0.500244,0.210403,0.000259,0.427852,0.210231,-0.070776,0.446697,0.210471,-0.202538,0.046209,0.351244,-0.138492,0.059133,0.347222,-0.104259,0.099526,0.325206,-0.109408,0.004473,0.383144,-0.167954,0.099964,0.320028,-0.205214,0.005767,0.375837
1533,12.775000,0.001952,0.042423,-0.659982,-0.750080,-0.004393,0.460407,0.212654,0.000830,0.094667,0.467012,0.219935,0.946907,-0.041383,0.500091,0.211830,0.632977,0.000139,0.427614,0.209463,0.795517,-0.070994,0.446912,0.209388,0.721888,0.009120,-0.760785,-0.648490,-0.024176,-0.163444,0.057479,0.346841,0.000830,-0.202430,0.045973,0.351547,0.901897,-0.138372,0.059199,0.347056,0.941974,-0.104369,0.099586,0.324359,0.777403,-0.109465,0.004246,0.383088,0.935381,-0.167965,0.099924,0.320167,0.967676,-0.216230,0.087319,0.325535,0.000000,-0.205281,0.006104,0.376132,0.889341,0.269332,0.733888,0.510777,0.357738,0.038117,0.111046,0.065677,0.000925,0.138493,0.186214,0.054570,0.714554,0.178841,0.213908,0.043501,0.904870,0.201202,0.264631,0.024862,0.564004,0.264720,0.238780,0.031987,0.798251,0.138654,0.186134,0.053420,0.178774,0.213940,0.043129,0.201176,0.264522,0.026453,0.264503,0.238918,0.032997,-0.215640,0.100739,0.317100,0.094630,0.466830,0.220014,-0.041609,0.500297,0.210416,0.000252,0.427855,0.210211,-0.070814,0.446683,0.210315,-0.202549,0.046203,0.351192,-0.138484,0.059142,0.347255,-0.104229,0.099555,0.325327,-0.109408,0.004481,0.383164,-0.167959,0.099962,0.320036,-0.205222,0.005763,0.375828
1534,12.783333,0.002800,0.041647,-0.659972,-0.750129,-0.004391,0.460396,0.212616,0.000823,0.094670,0.467002,0.219877,0.946483,-0.041375,0.500083,0.211703,0.658106,0.000136,0.427595,0.209500,0.805529,-0.070995,0.446904,0.209384,0.764804,0.009082,-0.760836,-0.648432,-0.024121,-0.163449,0.057471,0.346824,0.000830,-0.202434,0.045965,0.351538,0.899095,-0.138376,0.059191,0.347036,0.939072,-0.104378,0.099575,0.324329,0.781632,-0.109464,0.004244,0.383072,0.936451,-0.167974,0.099912,0.320145,0.974232,-0.216238,0.087307,0.325521,0.000000,-0.205281,0.006100,0.376129,0.889019,0.268973,0.733930,0.510702,0.358027,0.038128,0.111030,0.065648,0.000925,0.138497,0.186212,0.054571,0.701152,0.178847,0.213908,0.043516,0.905979,0.201211,0.264625,0.024864,0.617155,0.264729,0.238791,0.032049,0.756360,0.138650,0.186125,0.053388,0.178782,0.213937,0.043146,0.201186,0.264518,0.026391,0.264507,0.238918,0.032990,-0.215634,0.100742,0.317138,0.094633,0.466817,0.219978,-0.041593,0.500253,0.210363,0.000256,0.427852,0.210224,-0.070831,0.446693,0.210286,-0.202534,0.046207,0.351231,-0.138490,0.059137,0.347245,-0.104261,0.099525,0.325193,-0.109408,0.004478,0.383154,-0.167951,0.099961,0.320057,-0.205220,0.005764,0.375846
1535,12.791667,0.002426,0.042933,-0.659904,-0.750118,-0.004414,0.460401,0.212618,0.000842,0.094637,0.466986,0.220036,0.951052,-0.041395,0.500092,0.211741,0.660832,0.000116,0.427607,0.209434,0.793049,-0.071013,0.446920,0.209260,0.721550,0.009077,-0.760755,-0.648526,-0.024131,-0.163451,0.057473,0.346824,0.000830,-0.202436,0.045967,0.351534,0.897854,-0.138378,0.059194,0.347036,0.936514,-0.104379,0.099583,0.324339,0.779322,-0.109467,0.004237,0.383059,0.937680,-0.167975,0.099922,0.320155,0.968888,-0.216240,0.087316,0.325528,0.000000,-0.205284,0.006096,0.376115,0.887924,0.267518,0.734391,0.509973,0.359209,0.038137,0.111012,0.065637,0.000925,0.138485,0.186224,0.054568,0.697874,0.178844,0.213910,0.043525,0.911534,0.201222,0.264582,0.024766,0.586292,0.264739,0.238812,0.032193,0.771757,0.138655,0.186125,0.053375,0.178781,0.213944,0.043178,0.201193,0.264515,0.026419,0.264504,0.238910,0.033070,-0.215633,0.100745,0.317129,0.094550,0.466817,0.219989,-0.041586,0.500302,0.210415,0.000253,0.427846,0.210215,-0.070818,0.446676,0.210329,-0.202543,0.046206,0.351220,-0.138491,0.059140,0.347258,-0.104258,0.099533,0.325212,-0.109413,0.004470,0.383126,-0.167954,0.099970,0.320042,-0.205224,0.005755,0.375830
1536,12.800000,0.002576,0.042928,-0.659906,-0.750117,-0.004420,0.460401,0.212610,0.000841,0.094629,0.466987,0.220045,0.951052,-0.041400,0.500093,0.211717,0.660832,0.000110,0.427606,0.209435,0.793049,-0.071019,0.446920,0.209242,0.721550,0.009053,-0.760822,-0.648450,-0.024118,-0.163452,0.057468,0.346816,0.000831,-0.202437,0.045963,0.351531,0.897854,-0.138379,0.059187,0.347027,0.936514,-0.104380,0.099571,0.324319,0.779322,-0.109468,0.004237,0.383059,0.937680,-0.167976,0.099911,0.320138,0.968888,-0.216241,0.087307,0.325516,0.000000,-0.205285,0.006097,0.376120,0.887924,0.271264,0.732877,0.512182,0.356338,0.038098,0.111043,0.065551,0.000932,0.138517,0.186174,0.054581,0.697874,0.178862,0.213888,0.043555,0.911534,0.201224,0.264687,0.025124,0.586292,0.264735,0.238739,0.031952,0.771757,0.138662,0.186113,0.053380,0.178784,0.213933,0.043244,0.201192,0.264507,0.026504,0.264506,0.238905,0.033070,-0.215640,0.100738,0.317117,0.094549,0.466813,0.220024,-0.041604,0.500281,0.210393,0.000255,0.427845,0.210241,-0.070823,0.446694,0.210301,-0.202536,0.046208,0.351238,-0.138489,0.059137,0.347252,-0.104260,0.099520,0.325187,-0.109412,0.004472,0.383143,-0.167960,0.099956,0.320028,-0.205226,0.005755,0.375815
1537,12.808333,0.003118,0.042495,-0.660021,-0.750038,-0.004421,0.460389,0.212595,0.000839,0.094626,0.467007,0.220029,0.951865,-0.041411,0.500071,0.211645,0.661888,0.000116,0.427591,0.209466,0.786607,-0.071017,0.446888,0.209242,0.725065,0.009047,-0.760793,-0.648483,-0.024119,-0.163451,0.057471,0.346820,0.000832,-0.202436,0.045967,0.351534,0.901492,-0.138378,0.059191,0.347031,0.935919,-0.104379,0.099576,0.324327,0.780683,-0.109467,0.004237,0.383058,0.935960,-0.167975,0.099917,0.320146,0.969937,-0.216239,0.087313,0.325523,0.000000,-0.205284,0.006099,0.376120,0.884630,0.268179,0.734142,0.510321,0.358731,0.038127,0.111021,0.065611,0.000923,0.138492,0.186213,0.054553,0.697156,0.178850,0.213901,0.043510,0.919156,0.201227,0.264593,0.024804,0.652180,0.264742,0.238788,0.032129,0.711589,0.138656,0.186122,0.053367,0.178791,0.213933,0.043178,0.201197,0.264514,0.026443,0.264515,0.238904,0.033066,-0.215627,0.100745,0.317129,0.094544,0.466829,0.220029,-0.041606,0.500228,0.210378,0.000256,0.427847,0.210242,-0.070818,0.446675,0.210293,-0.202538,0.046210,0.351226,-0.138488,0.059135,0.347238,-0.104260,0.099523,0.325189,-0.109409,0.004480,0.383162,-0.167960,0.099964,0.320033,-0.205224,0.005755,0.375827
1538,12.816667,0.002728,0.041790,-0.659990,-0.750106,-0.004392,0.460387,0.212629,0.000830,0.094668,0.466997,0.219904,0.947886,-0.041378,0.500072,0.211723,0.661909,0.000138,0.427587,0.209504,0.800641,-0.070994,0.446891,0.209385,0.765522,0.009093,-0.760843,-0.648424,-0.024116,-0.163452,0.057469,0.346822,0.000829,-0.202436,0.045963,0.351536,0.899770,-0.138379,0.059190,0.347034,0.938932,-0.104381,0.099575,0.324325,0.782352,-0.109466,0.004244,0.383071,0.933793,-0.167977,0.099910,0.320141,0.966768,-0.216241,0.087304,0.325518,0.000000,-0.205283,0.006098,0.376127,0.889614,0.268702,0.733934,0.510613,0.358350,0.038116,0.111034,0.065662,0.000924,0.138493,0.186211,0.054617,0.692102,0.178850,0.213902,0.043576,0.908485,0.201227,0.264610,0.024915,0.606709,0.264740,0.238779,0.032158,0.757511,0.138659,0.186121,0.053400,0.178786,0.213927,0.043217,0.201195,0.264523,0.026485,0.264517,0.238892,0.033095,-0.215634,0.100743,0.317137,0.094633,0.466813,0.219995,-0.041599,0.500229,0.210398,0.000259,0.427843,0.210249,-0.070825,0.446691,0.210286,-0.202541,0.046201,0.351230,-0.138490,0.059144,0.347246,-0.104266,0.099517,0.325186,-0.109409,0.004482,0.383172,-0.167961,0.099957,0.320018,-0.205216,0.005763,0.375848
1539,12.825000,0.002431,0.041944,-0.659908,-0.750171,-0.004383,0.460410,0.212610,0.000828,0.094679,0.466997,0.219873,0.950890,-0.041362,0.500102,0.211736,0.652506,0.000140,0.427611,0.209463,0.803092,-0.070988,0.446928,0.209369,0.763345,0.009079,-0.760799,-0.648474,-0.024140,-0.163450,0.057473,0.346819,0.000831,-0.202435,0.045967,0.351531,0.896691,-0.138377,0.059193,0.347032,0.937021,-0.104376,0.099578,0.324330,0.787987,-0.109467,0.004240,0.383062,0.932770,-0.167972,0.099917,0.320144,0.969537,-0.216237,0.087313,0.325518,0.000000,-0.205283,0.006100,0.376117,0.887350,0.267533,0.734299,0.510083,0.359231,0.038136,0.111004,0.065583,0.000921,0.138487,0.186217,0.054548,0.704574,0.178848,0.213906,0.043517,0.916908,0.201229,0.264582,0.024774,0.574938,0.264744,0.238809,0.032204,0.774786,0.138660,0.186125,0.053383,0.178784,0.213934,0.043192,0.201200,0.264523,0.026473,0.264514,0.238908,0.033070,-0.215639,0.100740,0.317105,0.094639,0.466817,0.219942,-0.041578,0.500297,0.210377,0.000258,0.427855,0.210202,-0.070822,0.446701,0.210272,-0.202544,0.046210,0.351215,-0.138488,0.059133,0.347250,-0.104256,0.099525,0.325167,-0.109411,0.004483,0.383164,-0.167957,0.099964,0.320033,-0.205218,0.005758,0.375830
1540,12.833333,0.002463,0.042052,-0.659949,-0.750129,-0.004389,0.460402,0.212611,0.000826,0.094671,0.466999,0.219895,0.950890,-0.041372,0.500090,0.211734,0.652506,0.000138,0.427604,0.209462,0.803092,-0.070992,0.446913,0.209355,0.763345,0.009128,-0.760780,-0.648495,-0.024178,-0.163447,0.057472,0.346834,0.000832,-0.202433,0.045965,0.351540,0.896691,-0.138374,0.059192,0.347050,0.937021,-0.104372,0.099580,0.324354,0.787987,-0.109467,0.004239,0.383081,0.932770,-0.167968,0.099918,0.320161,0.969537,-0.216233,0.087311,0.325528,0.000000,-0.205283,0.006096,0.376124,0.887350,0.268211,0.734092,0.510424,0.358664,0.038122,0.111023,0.065695,0.000926,0.138481,0.186224,0.054652,0.704574,0.178837,0.213919,0.043615,0.916908,0.201210,0.264616,0.024922,0.574938,0.264727,0.238815,0.032237,0.774786,0.138644,0.186126,0.053421,0.178774,0.213947,0.043240,0.201177,0.264532,0.026526,0.264504,0.238919,0.033094,-0.215637,0.100739,0.317121,0.094632,0.466815,0.219985,-0.041590,0.500263,0.210387,0.000263,0.427857,0.210200,-0.070827,0.446701,0.210264,-0.202537,0.046208,0.351230,-0.138489,0.059142,0.347262,-0.104236,0.099542,0.325305,-0.109414,0.004469,0.383141,-0.167959,0.099956,0.320030,-0.205226,0.005751,0.375810
1541,12.841667,0.004515,0.040624,-0.659960,-0.750188,-0.004373,0.460416,0.212568,0.000829,0.094684,0.467026,0.219875,0.947955,-0.041347,0.500109,0.211472,0.656266,0.000148,0.427602,0.209584,0.802495,-0.070977,0.446928,0.209341,0.762980,0.009105,-0.760812,-0.648459,-0.024147,-0.163447,0.057470,0.346828,0.000831,-0.202432,0.045964,0.351538,0.898194,-0.138374,0.059191,0.347042,0.938421,-0.104374,0.099577,0.324340,0.759551,-0.109464,0.004241,0.383076,0.938960,-0.167970,0.099914,0.320151,0.965765,-0.216234,0.087308,0.325524,0.000000,-0.205280,0.006097,0.376126,0.882517,0.267548,0.734298,0.510147,0.359131,0.038137,0.111005,0.065644,0.000926,0.138476,0.186232,0.054608,0.688552,0.178833,0.213928,0.043576,0.904497,0.201205,0.264610,0.024839,0.598224,0.264724,0.238844,0.032256,0.777039,0.138646,0.186136,0.053417,0.178774,0.213958,0.043220,0.201176,0.264546,0.026534,0.264487,0.238942,0.033124,-0.215634,0.100740,0.317128,0.094631,0.466836,0.219966,-0.041568,0.500287,0.210095,0.000260,0.427871,0.210281,-0.070771,0.446702,0.210400,-0.202542,0.046198,0.351221,-0.138487,0.059136,0.347255,-0.104236,0.099538,0.325272,-0.109412,0.004473,0.383136,-0.167963,0.099956,0.320009,-0.205218,0.005760,0.375835
1542,12.850000,0.001971,0.042369,-0.659899,-0.750157,-0.004364,0.460422,0.212653,0.000830,0.094698,0.467004,0.219927,0.951251,-0.041345,0.500114,0.211828,0.624303,0.000161,0.427627,0.209465,0.805576,-0.070968,0.446942,0.209393,0.718585,0.009054,-0.760812,-0.648461,-0.024124,-0.163452,0.057462,0.346815,0.000830,-0.202437,0.045958,0.351529,0.900274,-0.138379,0.059182,0.347026,0.932557,-0.104380,0.099566,0.324321,0.787843,-0.109468,0.004230,0.383057,0.935054,-0.167976,0.099906,0.320139,0.968059,-0.216241,0.087302,0.325516,0.000000,-0.205286,0.006091,0.376117,0.886572,0.267245,0.734460,0.509927,0.359338,0.038131,0.111005,0.065675,0.000924,0.138463,0.186240,0.054615,0.695005,0.178819,0.213933,0.043577,0.920862,0.201190,0.264603,0.024806,0.572630,0.264711,0.238854,0.032269,0.778114,0.138638,0.186138,0.053412,0.178760,0.213972,0.043268,0.201155,0.264554,0.026515,0.264480,0.238942,0.033121,-0.215630,0.100736,0.317136,0.094640,0.466824,0.219973,-0.041573,0.500344,0.210360,0.000277,0.427864,0.210196,-0.070762,0.446690,0.210470,-0.202535,0.046205,0.351231,-0.138483,0.059138,0.347272,-0.104269,0.099508,0.325160,-0.109413,0.004466,0.383151,-0.167962,0.099950,0.320020,-0.205223,0.005752,0.375822
1543,12.858333,0.002822,0.041780,-0.659943,-0.750148,-0.004379,0.460429,0.212605,0.000827,0.094681,0.467027,0.219889,0.948688,-0.041360,0.500119,0.211689,0.653995,0.000147,0.427628,0.209485,0.812557,-0.070982,0.446942,0.209356,0.759717,0.009064,-0.760817,-0.648455,-0.024110,-0.163452,0.057473,0.346828,0.000830,-0.202436,0.045967,0.351542,0.896668,-0.138379,0.059193,0.347039,0.938338,-0.104380,0.099578,0.324332,0.783089,-0.109466,0.004243,0.383070,0.937582,-0.167977,0.099916,0.320151,0.971353,-0.216241,0.087311,0.325529,0.000000,-0.205283,0.006101,0.376131,0.892451,0.267535,0.734163,0.510424,0.359024,0.038133,0.110983,0.065579,0.000922,0.138454,0.186243,0.054597,0.700603,0.178805,0.213956,0.043586,0.923857,0.201166,0.264654,0.024881,0.580582,0.264691,0.238900,0.032290,0.774010,0.138631,0.186151,0.053416,0.178738,0.213983,0.043290,0.201136,0.264601,0.026557,0.264461,0.238995,0.033159,-0.215640,0.100735,0.317103,0.094633,0.466848,0.219978,-0.041567,0.500321,0.210336,0.000266,0.427867,0.210186,-0.070815,0.446710,0.210274,-0.202545,0.046202,0.351220,-0.138488,0.059145,0.347254,-0.104264,0.099524,0.325190,-0.109413,0.004474,0.383149,-0.167957,0.099964,0.320048,-0.205212,0.005772,0.375864
1544,12.866667,0.003652,0.041189,-0.659869,-0.750242,-0.004359,0.460434,0.212568,0.000833,0.094701,0.467016,0.219859,0.948688,-0.041327,0.500134,0.211564,0.653995,0.000157,0.427626,0.209515,0.812557,-0.070966,0.446961,0.209333,0.759717,0.009085,-0.760771,-0.648508,-0.024139,-0.163449,0.057467,0.346831,0.000828,-0.202434,0.045961,0.351541,0.896668,-0.138376,0.059188,0.347044,0.938338,-0.104376,0.099576,0.324346,0.783089,-0.109466,0.004232,0.383070,0.937582,-0.167972,0.099914,0.320160,0.971353,-0.216237,0.087308,0.325532,0.000000,-0.205282,0.006091,0.376124,0.892451,0.268208,0.734117,0.510523,0.358474,0.038120,0.111035,0.065716,0.000927,0.138455,0.186268,0.054667,0.700603,0.178801,0.213975,0.043626,0.923857,0.201155,0.264684,0.024938,0.580582,0.264681,0.238898,0.032233,0.774010,0.138619,0.186168,0.053429,0.178740,0.214011,0.043321,0.201120,0.264609,0.026567,0.264458,0.239000,0.033093,-0.215639,0.100739,0.317122,0.094639,0.466830,0.219966,-0.041540,0.500333,0.210158,0.000276,0.427882,0.210153,-0.070769,0.446721,0.210443,-0.202532,0.046213,0.351275,-0.138486,0.059131,0.347266,-0.104256,0.099525,0.325201,-0.109413,0.004468,0.383141,-0.167954,0.099960,0.320037,-0.205226,0.005743,0.375813
1545,12.875000,0.003923,0.041064,-0.659883,-0.750235,-0.004363,0.460446,0.212555,0.000828,0.094696,0.467033,0.219859,0.944120,-0.041331,0.500145,0.211523,0.640966,0.000154,0.427636,0.209522,0.825500,-0.070969,0.446971,0.209316,0.711747,0.009080,-0.760776,-0.648502,-0.024132,-0.163452,0.057471,0.346813,0.000829,-0.202437,0.045965,0.351524,0.905124,-0.138379,0.059191,0.347026,0.936530,-0.104380,0.099579,0.324326,0.783770,-0.109468,0.004237,0.383052,0.937251,-0.167976,0.099917,0.320141,0.966942,-0.216240,0.087312,0.325515,0.000000,-0.205285,0.006095,0.376108,0.882380,0.267462,0.734232,0.510390,0.358984,0.038136,0.111003,0.065598,0.000925,0.138445,0.186278,0.054600,0.686783,0.178791,0.213995,0.043583,0.921910,0.201143,0.264694,0.024869,0.592192,0.264673,0.238951,0.032278,0.776240,0.138615,0.186183,0.053402,0.178729,0.214026,0.043335,0.201111,0.264644,0.026556,0.264446,0.239037,0.033056,-0.215644,0.100737,0.317090,0.094640,0.466850,0.219958,-0.041555,0.500356,0.210091,0.000269,0.427875,0.210179,-0.070768,0.446734,0.210401,-0.202542,0.046206,0.351214,-0.138490,0.059143,0.347244,-0.104260,0.099522,0.325182,-0.109410,0.004478,0.383151,-0.167958,0.099966,0.320032,-0.205224,0.005750,0.375812
1546,12.883333,0.003935,0.041210,-0.659897,-0.750215,-0.004361,0.460446,0.212538,0.000835,0.094696,0.467036,0.219867,0.939237,-0.041331,0.500143,0.211504,0.622564,0.000158,0.427637,0.209501,0.820938,-0.070966,0.446968,0.209282,0.738441,0.009168,-0.760764,-0.648513,-0.024177,-0.163446,0.057470,0.346838,0.000829,-0.202431,0.045961,0.351542,0.892756,-0.138374,0.059193,0.347055,0.940103,-0.104373,0.099584,0.324363,0.762191,-0.109465,0.004239,0.383085,0.934206,-0.167969,0.099918,0.320167,0.965398,-0.216233,0.087308,0.325531,0.000000,-0.205281,0.006091,0.376124,0.885869,0.269227,0.733674,0.511245,0.357586,0.038105,0.111054,0.065645,0.000920,0.138445,0.186285,0.054635,0.708292,0.178780,0.214011,0.043604,0.924453,0.201120,0.264763,0.025017,0.616193,0.264649,0.238938,0.032138,0.742201,0.138606,0.186190,0.053484,0.178720,0.214063,0.043312,0.201098,0.264667,0.026550,0.264426,0.239060,0.033137,-0.215641,0.100733,0.317102,0.094647,0.466845,0.220009,-0.041550,0.500368,0.210027,0.000286,0.427886,0.210160,-0.070803,0.446718,0.210285,-0.202544,0.046192,0.351198,-0.138491,0.059131,0.347255,-0.104235,0.099546,0.325304,-0.109406,0.004481,0.383172,-0.167962,0.099961,0.320036,-0.205222,0.005751,0.375824
1547,12.891667,0.002798,0.042073,-0.659874,-0.750192,-0.004370,0.460454,0.212575,0.000815,0.094688,0.467034,0.219902,0.939237,-0.041344,0.500151,0.211661,0.622564,0.000152,0.427654,0.209443,0.820938,-0.070974,0.446979,0.209293,0.738441,0.009132,-0.760783,-0.648492,-0.024169,-0.163444,0.057479,0.346840,0.000830,-0.202429,0.045971,0.351546,0.892756,-0.138371,0.059200,0.347055,0.940103,-0.104370,0.099588,0.324359,0.762191,-0.109463,0.004247,0.383087,0.934206,-0.167966,0.099924,0.320166,0.965398,-0.216230,0.087317,0.325534,0.000000,-0.205279,0.006102,0.376130,0.885869,0.268060,0.734091,0.510721,0.358355,0.038135,0.111028,0.065699,0.000921,0.138436,0.186310,0.054680,0.708292,0.178770,0.214040,0.043651,0.924453,0.201102,0.264764,0.024980,0.616193,0.264639,0.239006,0.032274,0.742201,0.138601,0.186214,0.053536,0.178705,0.214084,0.043362,0.201077,0.264693,0.026587,0.264419,0.239107,0.033136,-0.215632,0.100741,0.317120,0.094642,0.466858,0.219967,-0.041559,0.500344,0.210315,0.000275,0.427884,0.210159,-0.070809,0.446765,0.210204,-0.202537,0.046209,0.351254,-0.138489,0.059145,0.347251,-0.104229,0.099554,0.325310,-0.109408,0.004480,0.383162,-0.167961,0.099960,0.320018,-0.205218,0.005763,0.375811
1548,12.900000,0.003646,0.041467,-0.659930,-0.750173,-0.004361,0.460450,0.212500,0.000833,0.094695,0.467048,0.219834,0.951805,-0.041337,0.500143,0.211496,0.655842,0.000162,0.427643,0.209437,0.809368,-0.070964,0.446966,0.209232,0.762388,0.009114,-0.760786,-0.648489,-0.024162,-0.163449,0.057471,0.346833,0.000829,-0.202434,0.045964,0.351541,0.902025,-0.138376,0.059191,0.347047,0.941323,-0.104375,0.099579,0.324349,0.759510,-0.109468,0.004238,0.383078,0.937359,-0.167971,0.099916,0.320159,0.961770,-0.216235,0.087310,0.325528,0.000000,-0.205284,0.006096,0.376125,0.882419,0.267827,0.733929,0.510929,0.358565,0.038125,0.111008,0.065544,0.000920,0.138420,0.186311,0.054617,0.710047,0.178756,0.214051,0.043624,0.925194,0.201094,0.264782,0.024980,0.597904,0.264630,0.239035,0.032317,0.776092,0.138588,0.186205,0.053429,0.178699,0.214097,0.043345,0.201062,0.264727,0.026632,0.264403,0.239123,0.033164,-0.215635,0.100732,0.317123,0.094642,0.466859,0.219938,-0.041545,0.500368,0.210064,0.000286,0.427895,0.210134,-0.070798,0.446710,0.210213,-0.202537,0.046211,0.351243,-0.138490,0.059140,0.347264,-0.104255,0.099529,0.325229,-0.109413,0.004471,0.383153,-0.167952,0.099960,0.320042,-0.205219,0.005756,0.375835
