Format Version,1.23,Take Name,Take 2023-04-19 05.18.13 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-04-19 05.18.14.345 오후,Capture Start Frame,230959,Total Frames in Take,5379,Total Exported Frames,5379,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4469,37.241667,0.360628,0.636739,0.434675,0.524947,0.029009,0.124586,-0.006848,0.000982,0.151509,0.152607,0.000741,0.758482,0.200842,0.161080,-0.002703,0.754810,0.244592,0.197211,-0.016870,0.403730,0.290040,0.148834,0.001777,0.927628,0.151733,0.152472,-0.000191,0.200867,0.161093,-0.003649,0.244222,0.197334,-0.014468,0.290009,0.148849,0.002062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4470,37.250000,0.361497,0.636597,0.434521,0.524648,0.028859,0.124456,-0.006701,0.001009,0.151399,0.152332,0.000783,0.747074,0.200737,0.160754,-0.002706,0.765867,0.244512,0.196852,-0.016883,0.400992,0.289927,0.148404,0.001663,0.888595,0.151629,0.152191,-0.000192,0.200765,0.160765,-0.003642,0.244151,0.196958,-0.014517,0.289857,0.148448,0.002101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4471,37.258333,0.362217,0.636553,0.434249,0.524430,0.028684,0.124362,-0.006500,0.001016,0.151261,0.152106,0.000871,0.743758,0.200604,0.160479,-0.002664,0.793688,0.244402,0.196539,-0.016866,0.414995,0.289785,0.148033,0.001602,0.898767,0.151486,0.151983,-0.000121,0.200614,0.160478,-0.003490,0.244056,0.196620,-0.014553,0.289722,0.148092,0.001998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4472,37.266667,0.361046,0.637456,0.432582,0.525516,0.028526,0.124167,-0.006290,0.001006,0.151116,0.151880,0.000975,0.743758,0.200465,0.160208,-0.002589,0.793688,0.244285,0.196175,-0.016957,0.414995,0.289638,0.147735,0.001761,0.898767,0.151364,0.151750,-0.000030,0.200483,0.160199,-0.003411,0.243942,0.196287,-0.014605,0.289532,0.147809,0.002288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4473,37.275000,0.360995,0.637761,0.431605,0.525986,0.028351,0.124101,-0.006146,0.001004,0.150975,0.151687,0.001019,0.743099,0.200332,0.159952,-0.002580,0.789626,0.244189,0.195840,-0.017033,0.398832,0.289493,0.147384,0.001760,0.889518,0.151225,0.151551,0.000032,0.200347,0.159947,-0.003421,0.243841,0.195968,-0.014657,0.289399,0.147438,0.002188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4474,37.283333,0.362108,0.637687,0.431385,0.525491,0.028153,0.124079,-0.005902,0.000995,0.150825,0.151499,0.001094,0.743099,0.200186,0.159706,-0.002577,0.789626,0.244064,0.195557,-0.017056,0.398832,0.289338,0.147019,0.001597,0.889518,0.151075,0.151354,0.000106,0.200205,0.159709,-0.003475,0.243712,0.195686,-0.014632,0.289248,0.147071,0.002018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4475,37.291667,0.361948,0.637774,0.430946,0.525855,0.027976,0.123943,-0.005882,0.000990,0.150660,0.151308,0.001109,0.741235,0.200027,0.159485,-0.002562,0.777597,0.243925,0.195299,-0.017071,0.381132,0.289171,0.146758,0.001643,0.887887,0.150920,0.151167,0.000117,0.200028,0.159483,-0.003451,0.243576,0.195421,-0.014623,0.289077,0.146818,0.002077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4476,37.300000,0.364647,0.636332,0.432796,0.524215,0.027767,0.123951,-0.005942,0.000982,0.150493,0.151124,0.001065,0.741235,0.199863,0.159274,-0.002620,0.777597,0.243779,0.195148,-0.016924,0.381132,0.288999,0.146415,0.001348,0.887887,0.150747,0.151000,0.000054,0.199851,0.159287,-0.003531,0.243423,0.195202,-0.014591,0.288944,0.146524,0.001970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4477,37.308333,0.361596,0.637332,0.430752,0.526790,0.027608,0.123727,-0.006286,0.000983,0.150303,0.150990,0.000903,0.737802,0.199683,0.159121,-0.002685,0.806416,0.243640,0.194882,-0.017147,0.376173,0.288808,0.146318,0.001694,0.937899,0.150555,0.150853,-0.000106,0.199657,0.159135,-0.003459,0.243280,0.195008,-0.014681,0.288787,0.146343,0.001940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4478,37.316667,0.362712,0.636892,0.431290,0.526116,0.027415,0.123713,-0.006146,0.000993,0.150133,0.150884,0.000999,0.737802,0.199514,0.158995,-0.002615,0.806416,0.243478,0.194770,-0.017022,0.376173,0.288636,0.146128,0.001642,0.937899,0.150380,0.150734,-0.000163,0.199480,0.159013,-0.003479,0.243108,0.194835,-0.014628,0.288611,0.146182,0.001982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4479,37.325000,0.361677,0.637277,0.430349,0.527131,0.027234,0.123644,-0.006351,0.000990,0.149952,0.150806,0.000837,0.719142,0.199339,0.158892,-0.002749,0.805280,0.243329,0.194607,-0.017228,0.361190,0.288453,0.146016,0.001649,0.958495,0.150195,0.150662,-0.000250,0.199306,0.158913,-0.003527,0.242959,0.194718,-0.014702,0.288452,0.146035,0.001814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4480,37.333333,0.361092,0.637537,0.429570,0.527854,0.027035,0.123653,-0.006422,0.000990,0.149762,0.150770,0.000775,0.719142,0.199156,0.158822,-0.002802,0.805280,0.243172,0.194481,-0.017339,0.361190,0.288260,0.145911,0.001679,0.958495,0.149999,0.150622,-0.000253,0.199145,0.158847,-0.003628,0.242800,0.194616,-0.014752,0.288259,0.145915,0.001793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4481,37.341667,0.360612,0.637797,0.429019,0.528316,0.026875,0.123635,-0.006494,0.000993,0.149604,0.150742,0.000694,0.723568,0.199001,0.158779,-0.002880,0.805278,0.243028,0.194404,-0.017465,0.372331,0.288101,0.145860,0.001653,0.955831,0.149842,0.150592,-0.000375,0.198993,0.158799,-0.003659,0.242659,0.194539,-0.014986,0.288090,0.145867,0.001830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4482,37.350000,0.360971,0.637885,0.428672,0.528246,0.026691,0.123720,-0.006381,0.001001,0.149445,0.150743,0.000715,0.723568,0.198844,0.158744,-0.002897,0.805278,0.242886,0.194337,-0.017518,0.372331,0.287939,0.145763,0.001571,0.955831,0.149664,0.150601,-0.000256,0.198844,0.158761,-0.003769,0.242522,0.194471,-0.015077,0.287939,0.145759,0.001726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4483,37.358333,0.361464,0.637682,0.428930,0.527943,0.026532,0.123731,-0.006442,0.001001,0.149296,0.150714,0.000637,0.741500,0.198695,0.158709,-0.002985,0.770454,0.242740,0.194309,-0.017580,0.394482,0.287789,0.145701,0.001431,0.908391,0.149521,0.150575,-0.000362,0.198705,0.158719,-0.003903,0.242373,0.194425,-0.015188,0.287772,0.145733,0.001796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4484,37.366667,0.361007,0.638017,0.428321,0.528346,0.026389,0.123730,-0.006449,0.000997,0.149156,0.150706,0.000594,0.741500,0.198558,0.158686,-0.003037,0.770454,0.242609,0.194252,-0.017692,0.394482,0.287648,0.145671,0.001413,0.908391,0.149362,0.150573,-0.000354,0.198578,0.158681,-0.004043,0.242238,0.194371,-0.015253,0.287635,0.145691,0.001681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4485,37.375000,0.360227,0.638390,0.427582,0.529027,0.026252,0.123711,-0.006506,0.000993,0.149017,0.150694,0.000543,0.769314,0.198422,0.158659,-0.003079,0.737150,0.242486,0.194183,-0.017799,0.389609,0.287508,0.145647,0.001459,0.947949,0.149225,0.150565,-0.000347,0.198440,0.158648,-0.004130,0.242118,0.194315,-0.015389,0.287507,0.145645,0.001667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4486,37.383333,0.360109,0.638618,0.427236,0.529111,0.026119,0.123705,-0.006440,0.000999,0.148889,0.150678,0.000551,0.759538,0.198294,0.158634,-0.003091,0.757223,0.242358,0.194140,-0.017853,0.389539,0.287380,0.145615,0.001433,0.935086,0.149103,0.150543,-0.000377,0.198307,0.158636,-0.004062,0.241998,0.194268,-0.015441,0.287373,0.145627,0.001692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4487,37.391667,0.360363,0.638624,0.427277,0.528897,0.025991,0.123668,-0.006392,0.001003,0.148767,0.150626,0.000554,0.759538,0.198171,0.158580,-0.003107,0.757223,0.242232,0.194089,-0.017873,0.389539,0.287258,0.145550,0.001369,0.935086,0.148982,0.150497,-0.000321,0.198191,0.158568,-0.004161,0.241888,0.194197,-0.015556,0.287209,0.145587,0.001749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4488,37.400000,0.360048,0.638497,0.427320,0.529230,0.025871,0.123611,-0.006468,0.001005,0.148640,0.150581,0.000574,0.784840,0.198046,0.158537,-0.003048,0.716352,0.242117,0.194043,-0.017791,0.439320,0.287130,0.145515,0.001509,0.904435,0.148848,0.150446,-0.000250,0.198075,0.158530,-0.004183,0.241781,0.194143,-0.015576,0.287078,0.145540,0.001887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4489,37.408333,0.359808,0.638858,0.426738,0.529427,0.025743,0.123559,-0.006385,0.001005,0.148520,0.150512,0.000575,0.784840,0.197926,0.158451,-0.003075,0.716352,0.242000,0.193926,-0.017884,0.439320,0.287009,0.145417,0.001470,0.904435,0.148731,0.150391,-0.000171,0.197949,0.158442,-0.004185,0.241678,0.194030,-0.015625,0.286955,0.145465,0.001899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4490,37.416667,0.360728,0.638316,0.427440,0.528889,0.025595,0.123550,-0.006385,0.001003,0.148385,0.150439,0.000600,0.800933,0.197792,0.158371,-0.003048,0.730280,0.241873,0.193870,-0.017778,0.450538,0.286873,0.145292,0.001426,0.864929,0.148600,0.150312,-0.000156,0.197818,0.158368,-0.004127,0.241563,0.193956,-0.015604,0.286779,0.145359,0.001954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4491,37.425000,0.360311,0.638522,0.426983,0.529292,0.025470,0.123459,-0.006374,0.001006,0.148262,0.150341,0.000611,0.800933,0.197672,0.158259,-0.003034,0.730280,0.241762,0.193730,-0.017802,0.450538,0.286749,0.145174,0.001490,0.864929,0.148487,0.150208,-0.000131,0.197689,0.158272,-0.004058,0.241458,0.193830,-0.015585,0.286655,0.145233,0.001982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4492,37.433333,0.362500,0.637640,0.428298,0.527798,0.025329,0.123516,-0.006165,0.001013,0.148154,0.150264,0.000743,0.774635,0.197563,0.158166,-0.002949,0.756585,0.241653,0.193689,-0.017594,0.489322,0.286638,0.144987,0.001329,0.836212,0.148377,0.150130,-0.000120,0.197561,0.158191,-0.003922,0.241344,0.193714,-0.015575,0.286537,0.145088,0.001968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4493,37.441667,0.360986,0.638625,0.426537,0.529069,0.025207,0.123447,-0.006093,0.001009,0.148036,0.150196,0.000739,0.774635,0.197450,0.158063,-0.002967,0.756585,0.241559,0.193490,-0.017785,0.489322,0.286518,0.144881,0.001438,0.836212,0.148274,0.150053,-0.000085,0.197441,0.158094,-0.003836,0.241259,0.193586,-0.015597,0.286423,0.144946,0.001934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4494,37.450000,0.362489,0.637603,0.427791,0.528261,0.025094,0.123478,-0.006181,0.001006,0.147942,0.150116,0.000735,0.784355,0.197360,0.157968,-0.002951,0.768814,0.241487,0.193435,-0.017619,0.466690,0.286421,0.144709,0.001364,0.836858,0.148184,0.149980,-0.000082,0.197354,0.158005,-0.003875,0.241188,0.193498,-0.015507,0.286328,0.144810,0.002002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4495,37.458333,0.361016,0.638529,0.426113,0.529506,0.025012,0.123425,-0.006052,0.001006,0.147864,0.150065,0.000800,0.784355,0.197286,0.157883,-0.002896,0.768814,0.241433,0.193258,-0.017725,0.466690,0.286341,0.144622,0.001548,0.836858,0.148101,0.149915,-0.000017,0.197282,0.157917,-0.003809,0.241119,0.193375,-0.015496,0.286269,0.144656,0.001925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4496,37.466667,0.361388,0.638052,0.426364,0.529626,0.024929,0.123450,-0.006182,0.001001,0.147794,0.150002,0.000762,0.778855,0.197223,0.157792,-0.002901,0.771747,0.241401,0.193153,-0.017671,0.448948,0.286267,0.144468,0.001577,0.889468,0.148039,0.149850,-0.000075,0.197212,0.157833,-0.003813,0.241085,0.193268,-0.015492,0.286194,0.144500,0.002011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4497,37.475000,0.361664,0.638075,0.426065,0.529648,0.024851,0.123481,-0.006045,0.001001,0.147737,0.149952,0.000841,0.778855,0.197170,0.157708,-0.002844,0.771747,0.241366,0.193037,-0.017638,0.448948,0.286207,0.144324,0.001595,0.889468,0.147978,0.149803,0.000018,0.197161,0.157742,-0.003770,0.241046,0.193155,-0.015389,0.286149,0.144357,0.001980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4498,37.483333,0.362116,0.637959,0.426039,0.529501,0.024793,0.123498,-0.005931,0.001001,0.147697,0.149895,0.000914,0.761409,0.197133,0.157626,-0.002789,0.769765,0.241341,0.192940,-0.017581,0.431234,0.286164,0.144189,0.001600,0.900679,0.147936,0.149738,0.000004,0.197117,0.157664,-0.003709,0.241017,0.193038,-0.015331,0.286104,0.144231,0.001990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4499,37.491667,0.362395,0.637833,0.425874,0.529594,0.024721,0.123532,-0.005886,0.000997,0.147644,0.149842,0.000950,0.761409,0.197085,0.157539,-0.002758,0.769765,0.241316,0.192824,-0.017550,0.431234,0.286107,0.144039,0.001620,0.900679,0.147888,0.149676,-0.000033,0.197070,0.157592,-0.003620,0.240973,0.192939,-0.015215,0.286069,0.144067,0.001987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,37.500000,0.362996,0.637630,0.425909,0.529400,0.024658,0.123577,-0.005812,0.000985,0.147603,0.149793,0.000986,0.756233,0.197047,0.157458,-0.002740,0.766160,0.241296,0.192726,-0.017520,0.413712,0.286062,0.143891,0.001578,0.911513,0.147839,0.149634,0.000053,0.197030,0.157501,-0.003674,0.240954,0.192838,-0.015203,0.286040,0.143916,0.001930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4501,37.508333,0.362399,0.637983,0.425197,0.529955,0.024602,0.123541,-0.005725,0.000986,0.147551,0.149746,0.001054,0.755796,0.196998,0.157392,-0.002673,0.772971,0.241259,0.192618,-0.017518,0.402995,0.286009,0.143816,0.001704,0.929528,0.147795,0.149599,0.000119,0.196971,0.157417,-0.003580,0.240911,0.192747,-0.015159,0.285997,0.143827,0.001986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4502,37.516667,0.362626,0.637708,0.425355,0.530004,0.024531,0.123525,-0.005793,0.000988,0.147487,0.149682,0.001037,0.755796,0.196938,0.157312,-0.002672,0.772971,0.241216,0.192531,-0.017481,0.402995,0.285943,0.143701,0.001722,0.929528,0.147723,0.149531,0.000095,0.196922,0.157342,-0.003578,0.240866,0.192656,-0.015092,0.285931,0.143713,0.001987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4503,37.525000,0.363405,0.637517,0.425540,0.529551,0.024443,0.123552,-0.005611,0.000987,0.147420,0.149630,0.001148,0.755567,0.196872,0.157239,-0.002593,0.773181,0.241156,0.192457,-0.017388,0.404526,0.285873,0.143573,0.001698,0.931027,0.147650,0.149485,0.000209,0.196853,0.157272,-0.003500,0.240813,0.192563,-0.015034,0.285873,0.143597,0.001973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4504,37.533333,0.363000,0.637546,0.425160,0.530099,0.024352,0.123531,-0.005688,0.000987,0.147333,0.149577,0.001127,0.755567,0.196789,0.157165,-0.002588,0.773181,0.241096,0.192348,-0.017398,0.404526,0.285783,0.143475,0.001787,0.931027,0.147568,0.149426,0.000119,0.196767,0.157186,-0.003478,0.240741,0.192467,-0.015003,0.285771,0.143490,0.002036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4505,37.541667,0.363183,0.637483,0.425003,0.530176,0.024231,0.123528,-0.005669,0.000989,0.147226,0.149512,0.001133,0.754939,0.196686,0.157074,-0.002587,0.766533,0.241009,0.192235,-0.017402,0.376175,0.285673,0.143338,0.001779,0.951120,0.147462,0.149361,0.000193,0.196674,0.157096,-0.003521,0.240658,0.192370,-0.014935,0.285658,0.143345,0.001973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4506,37.550000,0.363990,0.637078,0.425558,0.529663,0.024110,0.123498,-0.005681,0.000988,0.147116,0.149430,0.001118,0.754939,0.196576,0.156986,-0.002610,0.766533,0.240902,0.192167,-0.017367,0.376175,0.285561,0.143213,0.001679,0.951120,0.147351,0.149288,0.000159,0.196561,0.157010,-0.003515,0.240552,0.192279,-0.014906,0.285550,0.143248,0.001963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507,37.558333,0.363003,0.637403,0.424781,0.530573,0.023989,0.123426,-0.005790,0.001001,0.146990,0.149365,0.001066,0.736965,0.196455,0.156905,-0.002631,0.781045,0.240801,0.192038,-0.017444,0.360116,0.285434,0.143137,0.001797,0.949417,0.147229,0.149207,0.000053,0.196443,0.156935,-0.003506,0.240433,0.192179,-0.014915,0.285422,0.143138,0.001999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4508,37.566667,0.365270,0.636054,0.426740,0.529062,0.023846,0.123440,-0.005948,0.001001,0.146867,0.149268,0.000969,0.736965,0.196332,0.156809,-0.002723,0.781045,0.240681,0.192024,-0.017329,0.360116,0.285308,0.142964,0.001517,0.949417,0.147101,0.149129,-0.000074,0.196331,0.156835,-0.003606,0.240314,0.192105,-0.014854,0.285292,0.143042,0.001976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4509,37.575000,0.364411,0.636708,0.425839,0.529592,0.023724,0.123354,-0.005846,0.000999,0.146741,0.149222,0.001001,0.735392,0.196205,0.156760,-0.002710,0.764028,0.240549,0.191939,-0.017419,0.374042,0.285183,0.142943,0.001576,0.917230,0.146960,0.149082,-0.000024,0.196209,0.156773,-0.003654,0.240182,0.192031,-0.014944,0.285184,0.142994,0.001903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4510,37.583333,0.365483,0.636003,0.426922,0.528829,0.023607,0.123321,-0.005940,0.001003,0.146628,0.149154,0.000959,0.735392,0.196092,0.156702,-0.002743,0.764028,0.240433,0.191931,-0.017338,0.374042,0.285070,0.142862,0.001462,0.917230,0.146839,0.149020,-0.000095,0.196092,0.156713,-0.003752,0.240071,0.191967,-0.015013,0.285062,0.142938,0.001845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4511,37.591667,0.365399,0.635873,0.427110,0.528891,0.023490,0.123250,-0.006138,0.001001,0.146504,0.149101,0.000819,0.735754,0.195968,0.156657,-0.002860,0.768451,0.240310,0.191896,-0.017429,0.400808,0.284947,0.142830,0.001380,0.881881,0.146719,0.148974,-0.000208,0.195974,0.156674,-0.003786,0.239945,0.191940,-0.015060,0.284943,0.142922,0.001843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4512,37.600000,0.362476,0.637297,0.424850,0.531005,0.023400,0.123112,-0.006224,0.000996,0.146385,0.149093,0.000757,0.735754,0.195853,0.156645,-0.002888,0.768451,0.240205,0.191781,-0.017674,0.400808,0.284830,0.142907,0.001653,0.881881,0.146607,0.148947,-0.000240,0.195856,0.156649,-0.003855,0.239832,0.191914,-0.015094,0.284817,0.142921,0.001846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4513,37.608333,0.363325,0.636926,0.425569,0.530294,0.023286,0.123104,-0.006202,0.001001,0.146276,0.149068,0.000760,0.764959,0.195741,0.156631,-0.002900,0.741940,0.240082,0.191806,-0.017624,0.367880,0.284722,0.142882,0.001541,0.897942,0.146497,0.148950,-0.000147,0.195756,0.156614,-0.003932,0.239720,0.191914,-0.015124,0.284699,0.142946,0.001943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4514,37.616667,0.362639,0.637385,0.424933,0.530721,0.023192,0.123083,-0.006122,0.001003,0.146176,0.149084,0.000804,0.764959,0.195640,0.156647,-0.002864,0.741940,0.239978,0.191797,-0.017659,0.367880,0.284623,0.142923,0.001623,0.897942,0.146404,0.148949,-0.000102,0.195659,0.156637,-0.003901,0.239622,0.191927,-0.015193,0.284572,0.142964,0.002016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,37.625000,0.363258,0.636997,0.425547,0.530272,0.023103,0.123116,-0.006128,0.001001,0.146089,0.149098,0.000822,0.750451,0.195553,0.156666,-0.002841,0.744942,0.239889,0.191846,-0.017574,0.370004,0.284536,0.142930,0.001596,0.884914,0.146320,0.148965,-0.000140,0.195575,0.156659,-0.003861,0.239530,0.191954,-0.015082,0.284488,0.142998,0.002048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4516,37.633333,0.362111,0.637317,0.425002,0.531109,0.023048,0.123074,-0.006259,0.001003,0.146015,0.149125,0.000779,0.760573,0.195481,0.156704,-0.002841,0.727117,0.239821,0.191860,-0.017614,0.354713,0.284463,0.143016,0.001750,0.900261,0.146248,0.148983,-0.000139,0.195506,0.156694,-0.003933,0.239460,0.191987,-0.015061,0.284389,0.143063,0.002139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4517,37.641667,0.362744,0.636988,0.425572,0.530614,0.022977,0.123127,-0.006227,0.000996,0.145947,0.149161,0.000815,0.760573,0.195411,0.156746,-0.002810,0.727117,0.239747,0.191931,-0.017529,0.354713,0.284396,0.143047,0.001717,0.900261,0.146197,0.149023,-0.000127,0.195435,0.156749,-0.003815,0.239406,0.192025,-0.015152,0.284284,0.143144,0.002369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4518,37.650000,0.363049,0.636875,0.425858,0.530311,0.022919,0.123164,-0.006159,0.000998,0.145890,0.149202,0.000869,0.749700,0.195352,0.156795,-0.002764,0.743510,0.239679,0.191999,-0.017462,0.396313,0.284339,0.143100,0.001722,0.824093,0.146135,0.149062,-0.000092,0.195380,0.156803,-0.003790,0.239334,0.192082,-0.015073,0.284233,0.143206,0.002409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4519,37.658333,0.361091,0.637881,0.424372,0.531629,0.022894,0.123111,-0.006152,0.000987,0.145843,0.149254,0.000873,0.749700,0.195305,0.156852,-0.002744,0.743510,0.239632,0.191994,-0.017592,0.396313,0.284294,0.143230,0.001927,0.824093,0.146089,0.149105,-0.000059,0.195334,0.156855,-0.003716,0.239286,0.192126,-0.015138,0.284184,0.143288,0.002405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4520,37.666667,0.361154,0.637900,0.424451,0.531501,0.022851,0.123135,-0.006105,0.000985,0.145798,0.149292,0.000904,0.756253,0.195258,0.156897,-0.002720,0.759055,0.239578,0.192048,-0.017567,0.396507,0.284250,0.143285,0.001932,0.872368,0.146044,0.149142,-0.000027,0.195285,0.156899,-0.003684,0.239237,0.192183,-0.015181,0.284144,0.143340,0.002428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4521,37.675000,0.361128,0.637859,0.424581,0.531464,0.022812,0.123159,-0.006099,0.000982,0.145753,0.149336,0.000929,0.756253,0.195213,0.156951,-0.002688,0.759055,0.239528,0.192113,-0.017524,0.396507,0.284206,0.143353,0.001971,0.872368,0.145998,0.149185,0.000018,0.195236,0.156962,-0.003644,0.239190,0.192239,-0.015172,0.284097,0.143413,0.002508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4522,37.683333,0.361557,0.637814,0.424847,0.531013,0.022774,0.123201,-0.005969,0.000980,0.145717,0.149381,0.001004,0.753310,0.195174,0.157004,-0.002640,0.751978,0.239476,0.192186,-0.017465,0.415274,0.284172,0.143408,0.001942,0.858410,0.145955,0.149230,0.000058,0.195199,0.157011,-0.003631,0.239134,0.192299,-0.015154,0.284068,0.143473,0.002495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523,37.691667,0.361641,0.637660,0.425187,0.530868,0.022740,0.123215,-0.006047,0.000982,0.145676,0.149422,0.000964,0.753310,0.195131,0.157061,-0.002666,0.751978,0.239426,0.192266,-0.017457,0.415274,0.284132,0.143486,0.001919,0.858410,0.145917,0.149265,0.000019,0.195147,0.157089,-0.003595,0.239089,0.192378,-0.015164,0.284043,0.143548,0.002474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
